Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Mirae Asset Multicap Fund - Dir - Growth,13.82,03-Jul-2024,3120.8553, Jun 2024 ,1.93,13,3.15,6,7.27,5,10.74,12,12.63,21,17.35,22,32.63,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.86,22,38.19,6
Nippon India Multi Cap Fund - Dir - Growth,317.43,03-Jul-2024,34943.2704, Jun 2024 ,1.72,17,2.2,20,5.56,21,10.95,11,16.12,4,26.69,4,39.73,9,53.72,9,45.86,2,33.35,1,24.45,3,20.32,3,17.53,3,--,--,--,--,27.57,2,18.65,21
Quant Active Fund - Dir - Growth,771.01,03-Jul-2024,10758.369, Jun 2024 ,1.54,21,1.65,24,3.34,24,7.35,24,11.38,23,25.45,7,41.65,7,54.34,6,40.04,7,27.23,2,32.29,1,25.57,1,22.24,1,--,--,--,--,25.67,7,22.63,15
SBI Multicap Fund - Dir - Growth,15.98,03-Jul-2024,17007.2642, Jun 2024 ,1.18,23,1.89,22,6.07,16,8.97,23,12.04,22,19.37,21,29.33,21,37.94,18,29.49,14,--,--,--,--,--,--,--,--,--,--,--,--,19.95,19,22.37,16
Sundaram Multi cap Fund - Dir - Growth,407.88,03-Jul-2024,2724.9234, Jun 2024 ,2.3,3,3.76,3,4.85,23,10.71,14,14.6,8,19.57,20,33.73,17,45.31,14,33.6,12,22.97,6,21.95,6,17.34,7,16.83,5,--,--,--,--,19.26,21,18.43,22
Tata Multicap Fund - Dir - Growth,15.1,03-Jul-2024,3160.0185, Jun 2024 ,2.08,9,3.11,7,6.45,11,11.23,9,12.69,19,16.6,23,26.75,22,37.28,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.49,23,33.8,9
Union Multicap Fund - Dir - Growth,15.84,03-Jul-2024,1007.0775, Jun 2024 ,2.19,5,3.66,4,5.88,17,10.46,15,14.2,11,20.82,16,32.22,20,44.38,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.82,18,34.81,8
WhiteOak Capital Multi Cap Fund - Dir - Growth,13.84,03-Jul-2024,1043.8901, Jun 2024 ,1.92,14,3.05,9,6.94,9,10.18,17,13.06,17,21.48,15,37.32,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.17,16,38.38,5
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.77,--,1.65,--,3.34,--,7.35,--,10.81,--,16.6,--,26.75,--,37.28,--,29.49,--,21.47,--,20.56,--,17.34,--,16.32,--,--,--,--,--,16.49,--,17.1,--
Maximum,--,--,--,--,3.29,--,4.45,--,10.39,--,17.45,--,22.15,--,29.67,--,46.03,--,63.63,--,47.11,--,33.35,--,32.29,--,25.57,--,22.24,--,--,--,--,--,29.83,--,55.77,--
Average,--,--,--,--,1.93,--,2.85,--,6.48,--,10.97,--,14.33,--,23.08,--,37.81,--,50.35,--,39.38,--,25.15,--,24.49,--,19.8,--,18.02,--,--,--,--,--,23.09,--,29.75,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
