Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Mahindra Manulife Mid Cap Fund - Dir - Growth,37.1,03-Jul-2024,2872.9736, Jun 2024 ,2.99,2,3.69,4,6.35,21,11.94,20,17.88,13,29.15,14,45.89,9,66.85,5,49.08,4,30.21,5,30.76,3,--,--,--,--,--,--,--,--,29.78,9,22.62,13
Mirae Asset Midcap Fund - Dir - Growth,37.52,03-Jul-2024,16667.298, Jun 2024 ,1.4,25,2.12,20,6.39,20,10.25,27,13.45,26,19.57,28,33.27,25,50.01,24,37.54,19,24.9,17,--,--,--,--,--,--,--,--,--,--,20.32,27,30.73,6
Motilal Oswal Midcap Fund - Dir - Growth,109.18,03-Jul-2024,12627.6813, Jun 2024 ,2.59,5,3.98,1,12.71,1,16.74,3,19.69,7,35.86,2,54.43,2,67.26,4,52.6,1,40.8,1,32.42,2,22.71,3,22.6,2,--,--,--,--,35.21,3,25.95,8
Nippon India Growth Fund - Dir - Growth,4264.23,03-Jul-2024,30838.9374, Jun 2024 ,2.18,14,2.2,17,6.86,18,11.73,21,16.99,18,22.42,23,42.79,13,59.61,11,46.24,7,31.32,3,29.03,6,21.98,5,20.16,8,--,--,--,--,22.68,22,20.45,24
PGIM India Midcap Opportunities Fund - Dir - Growth,71.96,03-Jul-2024,11051.5852, Jun 2024 ,2.04,17,2.3,16,9.1,7,13.23,15,15.28,21,20.58,27,30.6,27,36.4,29,29.18,25,21.32,24,30.37,5,20.67,9,18.71,15,--,--,--,--,19.93,28,20.48,23
Quant Mid Cap Fund - Dir - Growth,275.96,03-Jul-2024,8747.4006, Jun 2024 ,2.34,10,1.8,27,2.28,29,8.24,28,13.46,25,33.16,4,51.36,3,73.95,2,51.16,2,35.22,2,37.75,1,27.08,1,22.1,3,--,--,--,--,34.64,4,21.09,21
SBI Magnum Midcap Fund - Dir - Growth,260.82,03-Jul-2024,20315.8118, Jun 2024 ,0.88,29,0.99,29,7.17,16,11.24,24,13.24,28,20.9,25,30.25,28,40.42,28,35.61,24,25.6,15,27.55,11,18.29,14,19.62,12,--,--,--,--,20.69,26,21.46,18
Sundaram Mid Cap Fund - Dir - Growth Adjusted NAV (Post merger with Principal Mutual Fund),1401.74,03-Jul-2024,11820.8597, Jun 2024 ,2.14,16,2.45,15,6.14,23,11.1,25,14.79,24,23.88,19,41.56,16,57.99,13,44.03,9,27.83,7,24.04,19,16.62,20,18.17,19,--,--,--,--,24.44,19,20.02,25
Tata Mid Cap Growth Fund - Dir - Growth,493.82,03-Jul-2024,4193.888, Jun 2024 ,1.49,24,2.09,21,5.64,26,12.32,17,17.01,17,26.73,16,41.55,17,60,10,43.6,12,27.64,8,27.04,12,20.84,8,20.26,7,--,--,--,--,27.36,16,22.17,14
Taurus Mid Cap Fund - Dir - Growth,133.16,03-Jul-2024,131.9922, Jun 2024 ,1.66,22,2.08,22,4.54,28,6.37,29,10.84,29,18.16,29,29.19,29,45.67,26,40.05,17,22.63,23,24.75,16,18.45,13,18.5,17,--,--,--,--,18.5,29,19.16,27
Union Midcap Fund - Dir - Growth,49.14,03-Jul-2024,1309.7931, Jun 2024 ,2.25,11,3,10,6.92,17,13.1,16,16.94,19,26.58,17,37.92,22,50.8,23,38.8,18,25.26,16,--,--,--,--,--,--,--,--,--,--,26.26,18,45.03,2
UTI Mid Cap Fund - Dir - Growth,331.96,03-Jul-2024,11692.1514, Jun 2024 ,1.87,20,2.06,23,8.72,9,13.9,12,16.4,20,22.8,22,32.55,26,44.56,27,35.87,22,23,21,25.8,15,18.29,15,18.62,16,--,--,--,--,22.5,23,21.19,20
WhiteOak Capital Mid Cap Fund - Dir - Growth,18,03-Jul-2024,2120.7034, Jun 2024 ,2.19,13,3.21,7,8.3,10,11.61,22,15.11,23,23.2,21,38.73,20,55.02,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.05,21,38.07,4
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.88,--,0.99,--,2.28,--,6.37,--,10.84,--,18.16,--,29.19,--,36.4,--,29.18,--,19.75,--,22.42,--,15.69,--,17.19,--,--,--,--,--,18.5,--,17.24,--
Maximum,--,--,--,--,3.04,--,3.98,--,12.71,--,17.54,--,23.68,--,36.84,--,57.36,--,74.4,--,52.6,--,40.8,--,37.75,--,27.08,--,22.7,--,--,--,--,--,37.14,--,54.57,--
Average,--,--,--,--,2.04,--,2.61,--,7.37,--,13.07,--,17.33,--,27.04,--,42.08,--,57.2,--,42.28,--,26.86,--,27.36,--,19.87,--,19.93,--,--,--,--,--,27.06,--,25.61,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
