Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
JM Large Cap Fund - Dir - Growth,182.39,03-Jul-2024,233.5291, Jun 2024 ,2.46,1,3.5,3,3.69,24,8.44,19,11.9,6,23.56,2,40.62,1,48.33,1,36.17,2,23.52,2,20.42,1,16.13,8,14.39,13,--,--,--,--,22.79,2,15.09,19
Kotak Bluechip Fund - Dir - Growth,630.26,03-Jul-2024,8847.8751, Jun 2024 ,1.79,11,3.08,11,5.3,7,10.6,1,12.39,3,19.47,12,31.84,15,36.07,16,29.72,16,18.94,14,19.68,6,16.45,7,15.78,7,--,--,--,--,18.5,13,16.28,13
LIC MF Large Cap Fund - Dir - Growth Adjusted NAV (Post merger with IDBI Mutual Fund),62,03-Jul-2024,1514.6712, Jun 2024 ,2.38,2,3.96,1,5.05,10,10.36,3,12.29,4,18.32,19,30,20,31.21,24,26.11,23,16.57,23,16.89,18,14.42,20,13.72,18,--,--,--,--,17.25,19,14.64,24
Mahindra Manulife Large Cap Fund - Dir - Growth,24.98,03-Jul-2024,510.7614, Jun 2024 ,1.66,17,3.44,5,5,11,9.04,15,10.82,13,18.93,15,30.35,19,36.22,15,28.75,19,18.84,15,19.15,9,--,--,--,--,--,--,--,--,17.96,15,18.83,5
Mirae Asset Large Cap Fund - Dir - Growth,120.21,03-Jul-2024,39951.4615, Jun 2024 ,1.71,13,3.46,4,5.96,5,10.11,4,11.14,9,15.14,26,24.06,29,27.63,28,24.2,27,15.77,25,16.59,21,15.28,14,15.87,5,--,--,--,--,14.13,27,17.49,7
Nippon India Large Cap Fund - Dir - Growth,96.4,03-Jul-2024,29533.6798, Jun 2024 ,1.86,8,3.01,12,4.3,19,8.63,17,10.35,19,20.3,8,33.59,11,41.58,5,37.22,1,26.39,1,20.27,3,17.74,2,16.71,1,--,--,--,--,20.18,7,17.92,6
PGIM India Large Cap Fund - Dir - Growth,386.16,03-Jul-2024,591.9143, Jun 2024 ,1.01,30,2.76,21,4.69,15,7.33,26,7.95,27,13.16,30,23.82,30,25.25,30,25.55,24,14.01,27,15.36,26,13.55,24,13.61,20,--,--,--,--,11.96,30,14.92,21
Quant Large Cap Fund - Dir - Growth,15.87,03-Jul-2024,1513.749, Jun 2024 ,1.35,25,1.16,30,1.12,30,4.88,30,6.19,30,19.6,10,40.27,2,46.88,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.75,3,27.6,1
SBI Bluechip Fund - Dir - Growth,97.45,03-Jul-2024,49176.6363, Jun 2024 ,1.28,28,2.36,27,5,12,9.65,11,10.36,18,14.84,28,24.6,28,27.06,29,26.81,21,17.9,19,17.59,14,15,17,15.41,9,--,--,--,--,13.94,28,16.55,11
Sundaram Large Cap Fund - Dir - Growth Adjusted NAV (Post merger with Principal Mutual Fund),22.16,03-Jul-2024,3528.5153, Jun 2024 ,1.4,24,2.97,16,3.93,20,7.38,24,7.57,29,13.9,29,24.92,27,29.32,26,26.7,22,17.58,22,16.85,19,15.8,10,13.66,19,--,--,--,--,12.82,29,14.44,26
Tata Large Cap Fund - Dir - Growth,567.1,03-Jul-2024,2315.9384, Jun 2024 ,1.83,9,2.77,20,3.19,26,9.27,13,10.96,10,18.46,17,32.7,13,36.71,14,30.76,14,19.76,10,17.67,13,15.63,13,14.64,10,--,--,--,--,17.57,18,15.44,18
Taurus Large Cap Fund - Dir - Growth,163.98,03-Jul-2024,48.7752, Jun 2024 ,1.55,20,1.88,29,2.69,28,6.79,29,8.62,24,19.31,13,33.87,10,40.02,7,30.84,13,17.71,21,15.47,25,12.25,25,11.69,24,--,--,--,--,18.83,12,12.06,30
Union Largecap Fund - Dir - Growth,24.93,03-Jul-2024,375.6914, Jun 2024 ,1.47,22,2.68,23,3.27,25,7.5,23,8.58,25,17.37,22,28.64,24,33.64,21,27.73,20,17.79,20,17.15,17,13.96,21,--,--,--,--,--,--,16.44,22,13.63,28
UTI Large Cap Fund - Dir - Growth,290.66,03-Jul-2024,13182.8725, Jun 2024 ,1.29,26,3.01,14,6.38,3,9.68,9,10.9,12,15.89,25,25.86,26,30.01,25,25.1,26,16.12,24,17.7,12,15.27,15,14.11,15,--,--,--,--,14.36,26,15.04,20
WhiteOak Capital Large Cap Fund - Dir - Growth,14.43,03-Jul-2024,553.9295, Jun 2024 ,1.7,14,2.66,25,5.06,9,9.47,12,12.02,5,21.05,4,35.36,8,38.97,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.12,8,25.98,2
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,1.01,--,1.16,--,1.12,--,4.88,--,6.19,--,13.16,--,23.82,--,25.25,--,23.75,--,13.16,--,15.36,--,12.25,--,11.69,--,--,--,--,--,11.96,--,12.06,--
Maximum,--,--,--,--,2.46,--,3.96,--,7.17,--,10.6,--,12.58,--,23.85,--,40.62,--,48.33,--,37.22,--,26.39,--,20.42,--,17.87,--,16.71,--,--,--,--,--,23.13,--,27.6,--
Average,--,--,--,--,1.68,--,2.89,--,4.55,--,8.69,--,10.23,--,18.57,--,31.87,--,36.33,--,29.91,--,18.91,--,17.94,--,15.49,--,14.59,--,--,--,--,--,17.79,--,16.66,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
