Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
NJ Flexi Cap Fund - Dir - Growth,14.81,03-Jul-2024,1424.1372, Jun 2024 ,4.74,1,4.37,1,7.32,9,10.52,17,10.69,32,22.5,12,46.63,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.69,13,48.1,3
Parag Parikh Flexi Cap Fund - Dir - Growth,83.29,03-Jul-2024,71700.4769, Jun 2024 ,1.86,16,2.82,21,4.95,27,7.25,36,9.95,35,18.6,28,33.27,19,38.86,20,33.24,16,22.15,8,25.84,3,21.67,2,18.99,3,--,--,--,--,18.57,24,21,15
PGIM India Flexi Cap Fund - Dir - Growth,39.93,03-Jul-2024,6315.3793, Jun 2024 ,1.91,14,3.02,18,7.25,10,8.86,29,10,34,15.67,33,25.57,33,27.41,32,25.83,27,15.4,23,22.31,6,17.63,8,--,--,--,--,--,--,14.64,34,15.98,32
Quant Flexi Cap Fund - Dir - Growth,118.25,03-Jul-2024,6885.1827, Jun 2024 ,2.05,11,2.51,27,3.84,33,10.19,19,11.81,24,29.12,4,50.94,3,63.29,3,45.81,3,28.39,3,34.32,1,23.76,1,21.33,1,--,--,--,--,30.23,3,22.1,13
Samco Flexi Cap Fund-Dir-Growth,12.91,03-Jul-2024,677.9752, Jun 2024 ,0.86,37,-0.23,38,3.61,34,6.87,38,6.43,38,8.58,38,16.41,37,23.35,33,23.14,28,--,--,--,--,--,--,--,--,--,--,--,--,7.49,38,11.18,38
SBI Flexicap Fund - Dir - Growth,119.41,03-Jul-2024,21990.4296, Jun 2024 ,1.65,24,2.73,22,5.32,24,8.33,33,10.21,33,15.91,32,26.74,32,31.21,30,26.51,26,16.94,21,17.51,19,15.29,14,16.45,7,--,--,--,--,15.43,32,17.32,24
Shriram Flexi Cap Fund - Dir - Growth,25.45,03-Jul-2024,113.9351, Jun 2024 ,2.45,5,3.22,12,3.46,36,9.34,26,12.61,16,22.11,13,40.83,10,48.54,9,34.61,11,21.98,9,18.39,16,--,--,--,--,--,--,--,--,21.86,12,17.58,23
Sundaram Flexicap Fund - Dir - Growth,14.41,03-Jul-2024,2152.5764, Jun 2024 ,1.52,28,2.86,20,5.18,25,7.97,35,9.06,37,13.85,36,24.97,34,30.62,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.06,36,22.16,12
Tata Flexi Cap Fund - Dir - Growth,25.17,03-Jul-2024,2909.5798, Jun 2024 ,2.08,10,3.23,11,6.69,14,9.02,28,11.93,23,15.47,34,27.48,31,36.82,25,28.62,24,18.09,19,18.26,17,--,--,--,--,--,--,--,--,15.26,33,17.17,26
Taurus Flexi Cap Fund - Dir - Growth,242.86,03-Jul-2024,369.0282, Jun 2024 ,2.52,4,3.11,14,4.89,28,9.52,22,12.12,18,20.28,19,33.64,18,46.81,10,32.82,17,19.51,13,15.45,23,11.78,19,11.56,17,--,--,--,--,20.25,18,12.28,37
Union Flexi Cap Fund - Dir - Growth,54.97,03-Jul-2024,2207.5506, Jun 2024 ,1.61,26,3.02,19,4.82,29,8.08,34,9.83,36,16.63,31,29.34,29,37.55,24,31.08,19,19.61,12,21.21,8,17.2,10,13.94,15,--,--,--,--,16.17,31,15.1,35
UTI Flexi Cap Fund - Dir - Growth,326.44,03-Jul-2024,25696.2342, Jun 2024 ,1.69,22,3.21,13,9.34,2,11.79,10,12.65,15,12.05,37,20.21,36,23.32,34,20.43,29,10.37,24,17.36,21,15.15,15,14.13,14,--,--,--,--,10.65,37,15.36,34
WhiteOak Capital Flexi Cap Fund - Dir - Growth,16.58,03-Jul-2024,3599.5129, Jun 2024 ,1.87,15,3.08,16,6.54,15,9.47,23,12.06,20,18.83,26,32.53,22,41.9,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.35,26,30.1,8
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.64,--,-0.23,--,3.22,--,6.87,--,6.43,--,8.58,--,16.41,--,23.32,--,20.43,--,10.37,--,15.45,--,11.78,--,11.56,--,--,--,--,--,7.49,--,11.18,--
Maximum,--,--,--,--,4.74,--,4.37,--,9.95,--,14.66,--,21,--,36.09,--,54.75,--,69.86,--,50.27,--,33.66,--,34.32,--,23.76,--,21.33,--,--,--,--,--,35.6,--,55.85,--
Average,--,--,--,--,1.84,--,2.86,--,5.96,--,10.31,--,12.92,--,21.17,--,35.13,--,42.62,--,33.7,--,20.94,--,20.62,--,17.1,--,16.23,--,--,--,--,--,20.72,--,23.56,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
