Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Mahindra Manulife Small Cap Fund - Dir - Growth,20.3,03-Jul-2024,4568.4442, Jun 2024 ,3.61,1,4.69,2,7.7,24,11.2,20,17.34,12,26.33,6,47.72,4,70.74,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.77,5,57.51,1
Motilal Oswal Small Cap Fund - Dir - Growth,12.56,03-Jul-2024,1955.7069, Jun 2024 ,3.18,5,4.14,9,9.72,11,10.7,21,15.56,21,24.58,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.49,14,25.56,14
Nippon India Small Cap Fund - Dir - Growth,194.04,03-Jul-2024,56468.7457, Jun 2024 ,2.9,6,3.59,14,9.44,13,13.42,9,19.65,5,26.16,7,42.51,8,60.48,6,50.66,4,34.7,1,35.6,3,25.74,2,25.61,2,--,--,--,--,26.52,6,28.43,11
PGIM India Small Cap Fund - Dir - Growth,16.27,03-Jul-2024,1508.5196, Jun 2024 ,1.88,22,2.59,24,10.45,7,9.41,24,13.7,23,16.38,26,26.61,24,37.64,24,28.65,23,--,--,--,--,--,--,--,--,--,--,--,--,16.05,26,18.06,26
Quant Small Cap Fund - Dir - Growth,291.81,03-Jul-2024,22967.1717, Jun 2024 ,1.67,24,1.88,27,5.32,27,8.3,27,12.94,24,26.98,4,48.41,3,68.47,4,55.49,1,33.97,2,44.42,1,28.44,1,22.38,4,--,--,--,--,28.44,4,20.53,21
Quantum Small Cap Fund - Dir - Growth,12.09,03-Jul-2024,63.3135, Jun 2024 ,2.28,16,2.81,21,9.31,14,9.81,23,12.57,25,14.06,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.6,27,20.9,20
SBI Small Cap Fund - Dir - Growth,202.9,03-Jul-2024,30835.8667, Jun 2024 ,2.13,17,2.55,25,8.55,21,12.36,14,16.82,16,25.17,12,33.73,15,46.17,18,37.37,17,25.79,17,29.62,13,23.18,4,25.72,1,--,--,--,--,25.84,8,27.08,12
Sundaram Small Cap Fund - Dir - Growth Adjusted NAV (Post merger with Principal Mutual Fund),276.02,03-Jul-2024,3331.2203, Jun 2024 ,2.29,15,2.72,23,7.5,26,8.62,25,12.2,26,16.77,25,31.22,20,47.86,15,40.86,13,26.47,14,27.71,17,16.51,13,18.52,11,--,--,--,--,16.77,25,20.26,22
Tata Small Cap Fund - Dir - Growth,44.3,03-Jul-2024,7867.7226, Jun 2024 ,2.43,13,4.28,5,11.06,5,12.02,16,19,8,25.17,11,37.56,11,49.26,13,44.89,9,30.14,6,33.08,6,--,--,--,--,--,--,--,--,26.31,7,30.17,8
Union Small Cap Fund - Dir - Growth,52.74,03-Jul-2024,1533.4988, Jun 2024 ,1.93,21,4.19,8,8.07,23,11.27,19,16.48,17,17.04,24,26.78,23,46.23,17,36.58,20,24.56,21,30.36,10,19.6,11,17.6,12,--,--,--,--,17.51,24,17.95,27
UTI Small Cap Fund - Dir - Growth,26.45,03-Jul-2024,4221.0052, Jun 2024 ,2.53,12,4.27,6,12.29,2,14.82,3,17.9,10,18.57,21,31.63,19,44.68,21,36.26,22,25.35,18,--,--,--,--,--,--,--,--,--,--,18.8,21,31.71,6
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,1.56,--,1.88,--,5.32,--,8.3,--,11.42,--,14.06,--,26.61,--,37.64,--,28.65,--,21.41,--,22.77,--,14.55,--,17.31,--,--,--,--,--,14.6,--,17.95,--
Maximum,--,--,--,--,3.61,--,5.77,--,12.92,--,19.72,--,25.63,--,33.45,--,53.85,--,76.11,--,55.49,--,34.7,--,44.42,--,28.44,--,25.72,--,--,--,--,--,34.57,--,57.51,--
Average,--,--,--,--,2.4,--,3.6,--,9.44,--,12.38,--,17.06,--,23.02,--,37.97,--,54.04,--,42.83,--,28.41,--,31.43,--,21.12,--,21.33,--,--,--,--,--,23.44,--,27.3,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
