Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
LIC MF Focused Fund - Dir - Growth,22.86,03-Jul-2024,140.8035, Jun 2024 ,1.74,11,2.69,18,9.28,1,11.13,6,11.45,17,14.82,25,24.35,26,28.36,25,25.28,23,17.17,18,17,16,--,--,--,--,--,--,--,--,14.88,25,13.28,27
Mahindra Manulife Focused Fund - Dir - Growth,28.56,03-Jul-2024,1551.9867, Jun 2024 ,2.62,2,4.18,2,4.53,20,9.27,18,12.75,12,26.69,2,43.3,2,55.79,2,40.28,3,27.69,2,--,--,--,--,--,--,--,--,--,--,27.05,2,33.54,2
Mirae Asset Focused Fund - Dir - Growth,25.8,03-Jul-2024,8255.2452, Jun 2024 ,1.36,17,3.38,8,7.13,5,9.48,16,9.55,24,10.86,27,17.94,27,22.21,27,19.24,25,12.66,23,19.06,9,--,--,--,--,--,--,--,--,10.54,27,20.24,10
Motilal Oswal Focused Fund - Dir - Growth,53.97,03-Jul-2024,1969.6576, Jun 2024 ,2.45,5,3.68,4,7.55,4,11.03,7,10.28,22,19.21,17,29.33,21,32.09,24,27.94,20,15.28,22,17.09,15,14.3,13,15.26,9,--,--,--,--,19.01,13,16.33,21
Nippon India Focused Equity Fund - Dir - Growth,130.1,03-Jul-2024,8585.008, Jun 2024 ,1.66,12,3.29,9,8.35,3,12.72,2,15.56,2,16.09,23,27.66,22,38.99,15,29.29,17,20.53,12,20.59,7,16.08,8,17.06,3,--,--,--,--,15.64,22,19.24,13
Quant Focused Fund - Dir - Growth,99.33,03-Jul-2024,1059.0368, Jun 2024 ,1.28,21,1.44,25,1.49,27,6.51,25,6.52,26,20.34,12,41.35,4,49.72,4,38.09,5,24.68,6,25.04,1,19.68,2,19.96,1,--,--,--,--,21.4,10,19.67,12
SBI Focused Equity Fund - Dir - Growth,366.02,03-Jul-2024,35016.0025, Jun 2024 ,1.35,18,2.93,13,4.51,21,8.49,22,10.92,19,17.87,21,26.14,23,32.98,22,26.95,21,16.84,20,18.71,11,17.46,5,16.98,4,--,--,--,--,17.45,21,16.77,18
Sundaram Focused Fund - Dir - Growth,175.7,03-Jul-2024,1110.6308, Jun 2024 ,1.53,14,2.8,16,5.09,18,9.26,19,11.07,18,18.55,19,29.36,20,34.84,21,30.93,16,18.29,16,20.78,6,17.13,7,15.36,7,--,--,--,--,17.81,20,16.26,22
Tata Focused Equity Fund - Dir - Growth,25.46,03-Jul-2024,1815.9319, Jun 2024 ,2.83,1,4.47,1,6.99,6,10.81,8,12.64,14,18.04,20,34.3,13,43.58,11,34.01,10,22.45,9,--,--,--,--,--,--,--,--,--,--,17.93,19,22.63,7
Union Focused Fund - Dir - Growth,26.43,03-Jul-2024,425.44, Jun 2024 ,0.8,24,2.92,14,3.97,25,7.09,23,9.62,23,16.38,22,25.62,24,32.12,23,26.29,22,17.02,19,--,--,--,--,--,--,--,--,--,--,15.41,23,21.86,8
UTI Focused Fund - Dir - Growth,16.16,03-Jul-2024,2738.2872, Jun 2024 ,1.17,23,2.23,22,6.59,8,10.05,12,12.56,15,19.08,18,32.47,16,37.13,19,31.84,13,--,--,--,--,--,--,--,--,--,--,--,--,18.18,18,18.3,15
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.45,--,1.01,--,1.49,--,4.91,--,6.06,--,10.86,--,17.94,--,22.21,--,19.24,--,9.15,--,13.91,--,13.71,--,14.1,--,--,--,--,--,10.54,--,13.28,--
Maximum,--,--,--,--,2.83,--,4.47,--,9.28,--,13.7,--,16.55,--,31.97,--,55.64,--,67.41,--,41.85,--,30.88,--,25.04,--,20.93,--,19.96,--,--,--,--,--,32.34,--,47.59,--
Average,--,--,--,--,1.63,--,2.84,--,5.68,--,9.64,--,11.89,--,20.43,--,33.81,--,40.78,--,32.04,--,20.56,--,19.86,--,16.73,--,16.09,--,--,--,--,--,19.93,--,20.85,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
