Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,Inception,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,YTD,Rank,7 days,Rank
Aditya Birla Sun Life Nifty Healthcare ETF,41.38,1.68,2,6.76,3,5.05,3,4.2,3,16.51,1,31.71,1,31,2,15.93,-,44.41,2,30.06,1,-,-,-,-,-,-,-,-,-,-,-,-,19.69,1,2.11,2
Axis NIFTY Healthcare ETF,16.16,1.67,3,6.75,4,5.02,4,4.15,4,15.8,3,30.81,4,30.11,4,14.48,-,43.35,4,29.47,3,12.78,2,-,-,-,-,-,-,-,-,-,-,18.96,3,2.1,3
ICICI Prudential Nifty Healthcare ETF,114,1.68,1,6.78,2,5.07,2,4.22,2,15.91,2,31.03,3,30.32,3,14.68,-,43.65,3,29.71,2,12.98,1,-,-,-,-,-,-,-,-,-,-,19.08,2,2.11,1
Motilal Oswal BSE Healthcare ETF,14.11,1.61,4,7.13,1,5.2,1,5.54,1,15.3,4,31.68,2,31.35,1,28.66,-,46.55,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.7,4,2.01,4
