Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,Inception,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,YTD,Rank,7 days,Rank
Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund - Regular Plan,273.84,2.18,5,4.09,4,7.46,5,7.58,6,14.61,6,30.01,4,29.15,4,19.15,-,35.44,4,30.55,4,19.98,2,-,-,-,-,-,-,-,-,-,-,13.9,6,1.86,2
DSP Nifty 50 Equal Weight Index Fund - Regular Plan,1408.53,2.18,2,4.11,3,7.49,3,7.61,3,14.7,3,30.14,3,29.28,3,14.22,-,35.61,3,30.98,2,20.33,1,19.15,1,-,-,-,-,-,-,-,-,13.99,3,1.86,4
HDFC NIFTY50 Equal Weight Index Fund - Regular Plan,1137.16,2.19,1,4.13,1,7.52,2,7.67,2,14.89,2,30.33,2,29.46,2,19.81,-,35.77,2,30.93,3,-,-,-,-,-,-,-,-,-,-,-,-,14.18,2,1.86,1
ICICI Prudential Nifty50 Equal Weight Index Fund,61.76,2.18,3,4.12,2,7.48,4,7.6,5,14.66,4,29.9,6,29.04,6,28.71,-,35.31,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.94,4,1.86,3
UTI NIFTY50 Equal Weight Index Fund - Regular Plan,72.39,2.18,4,4.08,5,7.45,6,7.6,4,14.63,5,29.97,5,29.12,5,35.87,-,35.36,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.92,5,1.86,5
