Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Kotak Balanced Advantage Fund - Reg - Growth,19.37,03-Jul-2024,15830.0788, May 2024 ,1.29,8,2.01,13,3.9,6,6.74,5,7.8,6,11.86,16,18.52,19,20.95,24,18.26,15,12.09,13,12.66,8,--,--,--,--,--,--,--,--,11.48,16,11.81,16
LIC MF Balanced Advantage Fund - Reg - Growth,12.95,03-Jul-2024,868.009, May 2024 ,1.63,5,2.65,3,4.02,5,6.3,7,7.29,11,9.74,30,15.48,29,16.45,28,16.1,24,--,--,--,--,--,--,--,--,--,--,--,--,9.32,30,10.28,24
Mahindra Manulife Balanced Advantage Fund - Reg - Growth,13.99,03-Jul-2024,738.5936, May 2024 ,1.74,4,2.86,2,2.89,13,5.24,21,6.55,20,13.34,6,23.71,6,29.12,4,21.55,6,--,--,--,--,--,--,--,--,--,--,--,--,13.41,5,14.31,10
Mirae Asset Balanced Advantage Fund - Reg - Growth,13.28,03-Jul-2024,1589.9749, May 2024 ,0.98,19,1.75,17,2.91,12,5.39,16,6.67,18,10.19,27,17.4,23,21.63,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.02,25,16.13,7
Motilal Oswal Balance Advantage Fund - Reg - Growth,21.31,03-Jul-2024,1233.4455, May 2024 ,2.16,3,2.29,6,6.69,1,8.45,2,7.33,10,11.98,13,14.84,30,28.87,5,23.28,3,12.49,11,11.22,14,9.53,10,--,--,--,--,--,--,12.41,7,10.2,27
Nippon India Balanced Advantage Fund - Reg - Growth,167.4,03-Jul-2024,8042.9914, May 2024 ,1.1,15,1.95,14,2.42,22,5.27,20,7.03,14,12.13,11,20.52,12,24.92,13,19.46,11,13.1,8,12.49,10,10.85,4,11.06,4,13.23,3,12.53,3,11.85,14,15.42,9
NJ Balanced Advantage Fund - Reg - Growth,13.73,03-Jul-2024,3860.7065, May 2024 ,2.62,2,2.46,4,4.17,3,5.94,10,6.11,25,12.45,7,24.25,4,30.17,3,22.4,4,--,--,--,--,--,--,--,--,--,--,--,--,12.17,8,12.56,13
Parag Parikh Dynamic Asset Allocation Fund - Reg - Growth,10.49,03-Jul-2024,635.5147, May 2024 ,0.47,32,0.67,34,1.28,31,2.59,34,4.17,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.86,34
PGIM India Balanced Advantage Fund - Reg - Growth,14.65,03-Jul-2024,1102.2514, May 2024 ,1.17,11,2.23,8,4.64,2,6.55,6,7.64,9,10.9,20,16.73,26,16.96,27,17.87,17,10.71,18,--,--,--,--,--,--,--,--,--,--,10.23,24,11.85,15
Quant Dynamic Asset Allocation Fund - Reg - Growth,16.84,03-Jul-2024,1148.2918, May 2024 ,0.92,24,0.95,31,2.8,14,5.5,15,7.11,13,25.5,1,44.79,1,57.2,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.42,1,52.93,1
