Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
ITI Flexi Cap Fund - Reg - Growth,17.85,03-Jul-2024,1005.3225, May 2024 ,1.38,30,3.31,9,5.97,17,12.05,7,14.87,8,26.01,7,43.49,6,53.71,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.23,7,52.94,1
JM Flexicap Fund - Growth,105.07,03-Jul-2024,2472.0626, May 2024 ,2.78,3,4.2,2,7.56,5,13.32,3,20.54,1,35.01,1,52.99,1,67.43,1,48.54,1,32.29,1,27.11,2,20.26,3,18.82,2,20.08,2,14.87,9,34.5,1,16.07,24
Kotak Flexicap Fund - Reg - Growth,82.23,03-Jul-2024,48469.4731, May 2024 ,1.79,17,2.54,24,3.5,35,10.6,15,13.22,13,21.54,12,32.95,18,39.93,16,32.06,14,19.16,11,17.57,14,15.18,11,16.14,6,17.91,3,--,--,20.37,15,15.28,27
LIC MF Flexi Cap Fund - Reg - Growth Adjusted NAV (Post merger with IDBI Mutual Fund),101.2,03-Jul-2024,989.061, May 2024 ,1.62,24,3.52,5,9.87,1,13.73,2,15.5,5,19.51,21,30.34,25,37.3,19,30.13,18,18.49,13,17.9,13,13.92,16,12.47,16,14.06,14,11.76,13,19.68,19,8.23,39
Mahindra Manulife Flexi Cap Fund - Reg - Growth,15.95,03-Jul-2024,1302.933, May 2024 ,1.97,13,3.44,7,5.82,19,9.14,27,11.19,28,18.11,25,29.07,28,37.2,20,31.95,15,--,--,--,--,--,--,--,--,--,--,--,--,17.59,25,17.71,20
Mirae Asset Flexi Cap Fund - Reg - Growth,14.97,03-Jul-2024,1874.5403, May 2024 ,0.61,39,2.32,30,4.44,31,8.53,32,10.31,31,16.43,30,27.12,30,33.42,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.88,30,34.65,7
Motilal Oswal Flexi Cap Fund - Reg - Growth,56.15,03-Jul-2024,10034.645, May 2024 ,1.63,23,2.67,22,8.55,3,11.96,8,13.74,12,28.09,5,43.74,5,56.33,4,37.28,6,18.89,12,15.92,22,12.96,17,16.57,4,--,--,--,--,28.09,4,18.45,18
Navi Flexi Cap Fund - Reg - Growth,22.96,03-Jul-2024,249.9915, May 2024 ,1.76,19,2.31,31,7.29,7,10.26,17,11.49,24,14.16,35,22.75,35,29.46,29,27.49,23,17.14,17,16.2,21,--,--,--,--,--,--,--,--,13.53,35,14.89,30
Nippon India Flexi Cap Fund - Reg - Growth,16.81,03-Jul-2024,7052.4257, May 2024 ,1.38,31,2.54,25,5.81,20,10.85,13,14.55,9,17.89,27,31.78,19,42.97,13,31.82,16,--,--,--,--,--,--,--,--,--,--,--,--,17.73,23,19.67,15
NJ Flexi Cap Fund - Reg - Growth,14.58,03-Jul-2024,1249.883, May 2024 ,4.67,1,4.29,1,7.13,10,10.2,18,10.12,32,21.4,13,44.64,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.6,14,45.8,3
Parag Parikh Flexi Cap Fund - Reg - Growth,76.27,02-Jul-2024,66383.8204, May 2024 ,0.91,37,1.85,37,3.93,33,6.14,39,8.75,36,17.09,29,31.33,21,36.69,22,31.6,17,20.73,8,24.5,3,20.53,2,18.01,3,--,--,--,--,17.04,29,20.06,14
PGIM India Flexi Cap Fund - Reg - Growth,34.65,03-Jul-2024,5875.2253, May 2024 ,1.91,14,2.97,19,7.14,9,8.62,31,9.65,33,14.89,32,24.28,33,25.69,32,24.01,27,13.61,23,20.24,7,15.56,10,--,--,--,--,--,--,13.83,34,14.23,32
Quant Flexi Cap Fund - Growth,107.7,03-Jul-2024,6272.2095, May 2024 ,2.02,11,2.47,27,3.74,34,9.97,20,11.48,25,28.4,3,49.64,2,61.34,3,43.78,3,27.06,2,32.9,1,22.65,1,20.35,1,20.59,1,13.87,11,29.49,3,16.32,23
Samco Flexi Cap Fund-Reg-Growth,12.45,03-Jul-2024,669.1413, May 2024 ,0.81,38,-0.32,39,3.41,36,6.59,38,5.96,38,7.79,38,15.17,37,21.64,34,21.29,28,--,--,--,--,--,--,--,--,--,--,--,--,6.68,38,9.52,38
SBI Flexicap Fund - Growth,107.17,02-Jul-2024,20647.5755, May 2024 ,1.01,35,2.06,35,4.6,29,7.51,36,9.3,35,14.71,34,25.16,32,29.39,30,25.07,26,15.69,21,16.3,20,14.1,15,15.31,9,17.03,7,14.27,10,14.23,33,13.47,33
Shriram Flexi Cap Fund - Reg - Growth,22.96,03-Jul-2024,101.631, May 2024 ,2.42,5,3.16,14,3.32,37,9.04,28,12.16,17,21.14,15,39.15,11,46.15,10,32.31,12,19.85,9,16.3,19,--,--,--,--,--,--,--,--,20.87,13,15.5,25
Sundaram Flexicap Fund - Reg - Growth,13.97,03-Jul-2024,2064.7826, May 2024 ,1.49,27,2.8,21,5.07,25,7.71,35,8.66,37,13.02,36,23.56,34,28.59,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.21,36,20.13,13
Tata Flexi Cap Fund - Reg - Growth,22.98,03-Jul-2024,2732.2923, May 2024 ,2.06,10,3.18,12,6.58,14,8.79,29,11.58,22,14.74,33,26.27,31,35.09,25,26.95,24,16.53,20,16.51,16,--,--,--,--,--,--,--,--,14.51,32,15.34,26
Taurus Flexi Cap Fund - Reg - Growth,233.6,03-Jul-2024,348.9589, May 2024 ,2.51,4,3.1,15,4.89,27,9.51,23,12.1,18,20.25,19,33.58,17,46.73,8,32.75,11,19.46,10,15.38,23,11.69,19,11.16,17,12.96,15,11.79,12,20.21,16,13.19,34
TRUSTMF Flexi Cap Fund - Reg - Growth,11.16,03-Jul-2024,561.1498, May 2024 ,1.73,20,3.24,11,5.18,24,11.38,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.6,37
Union Flexi Cap Fund - Growth,49.95,03-Jul-2024,2052.2179, May 2024 ,1.59,25,2.97,20,4.72,28,7.86,34,9.49,34,15.95,31,28.21,29,35.95,24,29.55,20,18.28,14,20.03,8,16.21,9,12.96,15,14.77,13,--,--,15.46,31,13.09,35
UTI Flexi Cap Fund - Growth,306.38,03-Jul-2024,23972.3145, May 2024 ,1.67,22,3.18,13,9.27,2,11.65,10,12.44,15,11.63,37,19.52,36,22.38,33,19.5,29,9.49,24,16.49,17,14.38,13,13.46,13,15.38,12,15.17,8,10.22,37,12.86,36
WhiteOak Capital Flexi Cap Fund - Reg - Growth,16.09,03-Jul-2024,3528.3437, May 2024 ,1.84,16,3.02,18,6.41,15,9.2,25,11.65,21,17.97,26,31.07,22,39.78,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.47,26,28.09,8
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.61,--,-0.32,--,3.08,--,6.14,--,5.96,--,7.79,--,15.17,--,21.64,--,19.5,--,9.49,--,15.38,--,11.69,--,11.16,--,12.96,--,11.76,--,6.68,--,8.23,--
Maximum,--,--,--,--,4.67,--,4.29,--,9.87,--,14.31,--,20.54,--,35.01,--,52.99,--,67.43,--,48.54,--,32.29,--,32.9,--,22.65,--,20.35,--,20.59,--,16.77,--,34.5,--,52.94,--
Average,--,--,--,--,1.78,--,2.78,--,5.8,--,10.08,--,12.53,--,20.39,--,33.86,--,40.92,--,32.16,--,19.64,--,19.36,--,16.02,--,15.26,--,16.72,--,14.86,--,19.93,--,21.63,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
