Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Mirae Asset Multicap Fund - Reg - Growth,13.64,03-Jul-2024,2778.681, May 2024 ,1.91,13,3.1,6,7.14,5,10.46,14,12.21,21,16.48,22,31.13,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.96,22,36.35,6
Nippon India Multi Cap Fund - Reg - Growth,291.74,03-Jul-2024,31963.0175, May 2024 ,1.71,17,2.17,20,5.49,20,10.8,10,15.89,4,26.19,4,38.9,8,52.53,7,44.76,2,32.37,1,23.57,3,19.46,2,16.67,2,18.61,3,19.3,2,27.05,2,19.12,19
Quant Active Fund - Growth,715.88,03-Jul-2024,10204.0115, May 2024 ,1.52,21,1.61,24,3.24,24,7.15,24,11.08,23,24.82,7,40.57,7,52.74,6,38.41,7,25.53,2,30.7,1,24.33,1,21.37,1,22.41,1,18.5,3,25.02,6,20.15,16
SBI Multicap Fund - Reg - Growth,15.62,03-Jul-2024,15785.907, May 2024 ,1.16,23,1.85,22,6,15,8.82,23,11.81,22,18.89,21,28.54,21,36.79,18,28.26,14,--,--,--,--,--,--,--,--,--,--,--,--,19.45,19,21.17,15
Sundaram Multi cap Fund - Growth,370.49,03-Jul-2024,2566.7487, May 2024 ,2.28,3,3.72,3,4.75,23,10.51,12,14.29,8,18.91,20,32.62,17,43.7,14,32.1,12,21.66,6,20.77,6,16.21,6,15.82,5,18.54,4,15.79,5,18.58,21,16.46,23
Tata Multicap Fund - Reg - Growth,14.76,03-Jul-2024,2913.1888, May 2024 ,2.04,10,3.04,7,6.31,11,10.94,9,12.24,20,15.65,23,25.2,22,35.04,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.51,23,31.62,9
Union Multicap Fund - Reg - Growth,15.52,03-Jul-2024,917.3779, May 2024 ,2.17,5,3.6,4,5.79,17,10.31,15,13.87,11,20.12,16,30.86,20,42.51,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.03,18,33.04,8
WhiteOak Capital Multi Cap Fund - Reg - Growth,13.66,03-Jul-2024,918.5798, May 2024 ,1.89,14,2.98,10,6.8,9,9.87,18,12.58,17,20.48,15,35.59,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.15,17,36.55,5
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.74,--,1.61,--,3.24,--,7.15,--,10.58,--,15.65,--,25.2,--,35.04,--,28.26,--,19.59,--,18.11,--,16.09,--,15.32,--,16.43,--,13.63,--,15.51,--,15.66,--
Maximum,--,--,--,--,3.26,--,4.39,--,10.24,--,17.13,--,21.65,--,28.61,--,44.56,--,61.43,--,44.94,--,32.37,--,30.7,--,24.33,--,21.37,--,22.41,--,20.14,--,28.73,--,53.67,--
Average,--,--,--,--,1.9,--,2.8,--,6.37,--,10.72,--,13.96,--,22.29,--,36.48,--,48.49,--,37.62,--,23.56,--,22.98,--,18.47,--,16.93,--,18.93,--,17.25,--,22.28,--,27.96,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
