Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Mahindra Manulife Mid Cap Fund - Reg - Growth,33.27,03-Jul-2024,2580.0415, May 2024 ,2.96,2,3.63,4,6.22,22,11.66,20,17.44,13,28.19,14,44.26,9,64.37,6,46.75,5,28.11,5,28.67,4,--,--,--,--,--,--,--,--,28.79,11,20.57,12
Mirae Asset Midcap Fund - Reg - Growth,35.08,03-Jul-2024,15353.8693, May 2024 ,1.38,25,2.07,20,6.29,19,10.05,27,13.14,26,18.91,28,32.18,25,48.37,24,35.97,19,23.41,19,--,--,--,--,--,--,--,--,--,--,19.64,27,28.96,6
Motilal Oswal Midcap Fund - Reg - Growth ,96.3,03-Jul-2024,10378.1585, May 2024 ,2.57,5,3.94,1,12.61,1,16.53,3,19.36,6,35.11,2,53.15,2,65.41,4,50.89,1,39.21,1,30.88,2,21.24,2,21.11,2,--,--,--,--,34.45,3,24.43,9
Nippon India Growth Fund - Reg - Growth,3925.89,03-Jul-2024,27931.4348, May 2024 ,2.17,12,2.17,17,6.79,18,11.58,21,16.75,16,21.92,23,41.92,12,58.35,10,45.08,6,30.29,3,28.07,6,21.08,3,19.28,6,20.33,14,17.87,14,22.17,21,23.08,10
PGIM India Midcap Opportunities Fund - Reg - Growth,62.94,03-Jul-2024,10114.1526, May 2024 ,2.01,17,2.24,16,8.97,7,12.98,15,14.92,21,19.82,27,29.35,28,34.67,29,27.42,25,19.51,24,28.3,5,18.75,10,17.17,19,--,--,--,--,19.16,28,18.97,16
Quant Mid Cap Fund - Growth,248.92,03-Jul-2024,7952.9934, May 2024 ,2.32,10,1.75,27,2.19,29,8.04,28,13.14,27,32.46,4,50.13,3,72,1,48.72,2,32.85,2,35.3,1,25.31,1,20.96,3,19.53,17,16.48,17,33.92,4,14.77,25
SBI Magnum Midcap Fund - Growth,234.78,03-Jul-2024,18398.6229, May 2024 ,0.86,29,0.96,29,7.09,16,11.07,24,12.99,28,20.37,25,29.39,27,39.18,28,34.42,24,24.5,14,26.41,9,17.2,14,18.47,10,21.99,4,18.87,11,20.15,26,17.79,20
Sundaram Mid Cap Fund - Reg - Growth Adjusted NAV (Post merger with Principal Mutual Fund),1294.98,03-Jul-2024,11017.4077, May 2024 ,2.13,15,2.42,15,6.07,23,10.94,25,14.55,24,23.36,19,40.68,15,56.67,12,42.8,8,26.72,7,22.98,18,15.66,19,17.31,17,20.06,15,18.7,13,23.9,19,24.86,8
Tata Mid Cap Growth Fund - Reg - Growth,439.87,03-Jul-2024,3823.8398, May 2024 ,1.47,24,2.04,22,5.54,26,12.11,17,16.68,17,25.98,17,40.32,16,58.17,11,41.9,12,26.09,8,25.45,12,19.43,9,19.01,8,21.52,6,19.12,9,26.59,16,13.43,28
Taurus Mid Cap Fund - Reg - Growth,126.67,03-Jul-2024,125.1367, May 2024 ,1.65,22,2.06,21,4.5,28,6.28,29,10.71,29,17.91,29,28.82,29,45.12,26,39.55,16,22.19,21,24.29,16,17.98,12,17.97,14,20.39,13,16.85,15,18.24,29,10.61,29
Union Midcap Fund - Reg - Growth,46.34,03-Jul-2024,1182.6457, May 2024 ,2.23,11,2.93,10,6.8,17,12.8,16,16.52,19,25.62,18,36.37,22,48.56,23,36.71,18,23.44,18,--,--,--,--,--,--,--,--,--,--,25.31,18,43.06,2
UTI Mid Cap Fund - Growth,300.66,03-Jul-2024,10682.5156, May 2024 ,1.85,20,2.03,23,8.63,9,13.72,12,16.11,20,22.21,22,31.6,26,43.21,27,34.59,23,21.82,22,24.63,14,17.2,15,17.54,16,20.93,11,19.88,6,21.9,23,18.84,17
WhiteOak Capital Mid Cap Fund - Reg - Growth,17.45,03-Jul-2024,1868.7911, May 2024 ,2.16,13,3.15,7,8.16,10,11.32,22,14.66,23,22.25,21,37.08,21,52.54,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.07,22,35.75,4
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.86,--,0.96,--,2.19,--,6.28,--,10.71,--,17.91,--,28.82,--,34.67,--,27.42,--,18.6,--,21.26,--,14.65,--,16.15,--,18.21,--,16.48,--,18.24,--,10.61,--
Maximum,--,--,--,--,3.01,--,3.94,--,12.61,--,17.33,--,23.13,--,35.59,--,55.26,--,72,--,50.89,--,39.21,--,35.3,--,25.31,--,21.17,--,23.27,--,22.15,--,35.85,--,51.64,--
Average,--,--,--,--,2.02,--,2.56,--,7.27,--,12.86,--,16.99,--,26.32,--,40.86,--,55.39,--,40.69,--,25.39,--,25.94,--,18.56,--,18.7,--,21,--,19.26,--,26.31,--,22.65,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
