Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
LIC MF Large & Mid Cap Fund - Reg - Growth,38.77,03-Jul-2024,2736.9964, May 2024 ,2.54,1,4.07,1,8.68,3,15.29,1,20.62,1,27.39,4,41.97,4,51.52,6,32.93,16,21.61,14,20.6,17,16.22,14,--,--,--,--,--,--,27.32,4,15.58,20
Mahindra Manulife Large & Mid Cap Fund - Reg - Growth,27.28,03-Jul-2024,2212.1315, May 2024 ,2.24,6,2.75,13,1.91,29,5.6,29,8.7,29,19.32,21,32.43,19,44.16,15,33.65,15,22.47,12,--,--,--,--,--,--,--,--,--,--,19.25,20,24.91,3
Mirae Asset Large & Midcap Fund - Growth,146.78,03-Jul-2024,35272.5988, May 2024 ,1.68,19,2.63,16,5.32,17,9.53,23,11.58,23,17.43,26,30.05,22,40,18,29.75,23,18.49,23,21.86,9,18.02,3,20.76,2,23.53,1,--,--,17.27,25,21.16,7
Motilal Oswal Large and Midcap Fund (MOFLM) - Reg - Growth,29.78,03-Jul-2024,4292.9967, May 2024 ,0.71,29,1.66,27,6.09,11,10.29,14,14.11,12,24.42,8,40.52,7,52.93,4,44.55,1,26.04,5,--,--,--,--,--,--,--,--,--,--,25.12,7,26.04,2
Navi Large & Midcap Fund - Reg - Growth,35.28,03-Jul-2024,283.865, May 2024 ,1.91,10,2.93,8,9.52,1,12.89,3,16.09,4,16.38,27,23.7,26,28.78,26,27.36,26,18.53,22,17.48,20,14,18,--,--,--,--,--,--,15.67,27,15.83,18
Nippon India Vision Fund - Reg - Growth,1402.76,03-Jul-2024,4668.1647, May 2024 ,2.4,2,3.21,6,5.13,18,11.01,11,14.51,10,24.46,7,40.65,6,50.58,8,37.78,8,24.12,6,20.66,16,14.85,17,13.96,16,15.4,17,13.81,16,23.82,10,18.76,11
PGIM India Large and Midcap Fund - Reg - Growth,11.73,03-Jul-2024,398.2775, May 2024 ,1.91,11,2.89,9,6.83,9,9.63,22,11.4,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.3,15
Quant Large and Mid Cap Fund - Growth,128.58,03-Jul-2024,2954.579, May 2024 ,1.8,15,1.79,26,2.47,28,7.85,28,11.91,21,28.89,2,52.98,1,65.82,1,43.84,2,29.95,1,28.12,1,19.82,1,21.26,1,21.2,3,18.41,2,29.81,2,15.65,19
SBI Large & Midcap Fund - Growth,586.5,02-Jul-2024,23443.3855, May 2024 ,1.05,27,2.41,20,5.55,15,9.67,21,11.78,22,17.58,25,29.49,23,35.65,24,32.36,17,20.64,17,21.06,12,16.97,10,16.61,8,18.36,7,16.43,5,17.14,26,15.33,21
Sundaram Large and Mid Cap Fund - Reg - Growth Adjusted NAV (Post merger with Principal Mutual Fund),83.69,03-Jul-2024,6451.5483, May 2024 ,1.82,14,2.69,15,4.98,22,9.76,18,12.86,18,19.45,20,32.69,18,39.83,19,31.59,20,19.48,20,20.28,18,15.83,15,17.14,5,19.52,4,16.99,3,18.92,21,15.22,22
Tata Large & Mid Cap Fund - Reg - Growth,525.23,03-Jul-2024,7285.9409, May 2024 ,1.29,24,2.6,17,5.98,12,9.19,24,10.98,25,17.95,24,28,25,33.61,25,31.65,19,20.22,18,19.77,19,16.27,13,15.59,12,17.12,11,15.89,9,18.03,22,13.46,26
Union Large & Midcap Fund - Reg - Growth,25.31,03-Jul-2024,750.3879, May 2024 ,1.69,18,2.8,12,5.11,20,10.67,12,13.29,15,19.95,19,30.53,21,39.02,20,30.89,21,20.2,19,--,--,--,--,--,--,--,--,--,--,19.33,19,22.49,4
UTI Large & Mid Cap Fund - Growth,171.27,03-Jul-2024,3085.8613, May 2024 ,2.04,9,3.62,2,7.46,7,11.61,10,15.24,6,24.15,9,38.99,10,49.82,9,38.11,7,23.67,8,22.15,7,16.41,12,15.27,13,16.34,14,14.43,13,24.37,8,13.29,29
WhiteOak Capital Large & Mid Cap Fund - Reg - Growth,12.25,03-Jul-2024,1172.3109, May 2024 ,1.79,16,2.58,18,5.74,13,10.21,16,12.35,20,21.11,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.63,17,22.48,5
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.71,--,1.2,--,1.91,--,5.6,--,8.7,--,16.38,--,23.7,--,28.78,--,27.36,--,14.14,--,16.78,--,12.46,--,13.68,--,15.18,--,12.76,--,15.67,--,13.29,--
Maximum,--,--,--,--,2.54,--,4.07,--,9.52,--,15.29,--,20.62,--,31.31,--,52.98,--,65.82,--,44.55,--,29.95,--,28.12,--,19.82,--,21.26,--,23.53,--,21.19,--,30.51,--,29.04,--
Average,--,--,--,--,1.75,--,2.61,--,5.81,--,10.53,--,13.54,--,22.43,--,36.26,--,45.28,--,35.03,--,21.93,--,21.25,--,16.49,--,16.38,--,17.99,--,15.76,--,22.13,--,18.12,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
