Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Mahindra Manulife Small Cap Fund - Reg - Growth,19.76,03-Jul-2024,4131.2678, May 2024 ,3.58,1,4.63,2,7.56,24,10.91,20,16.89,14,25.32,7,45.91,5,67.91,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.73,5,54.78,1
Motilal Oswal Small Cap Fund - Reg - Growth,12.46,03-Jul-2024,1748.4828, May 2024 ,3.15,5,4.08,9,9.59,11,10.43,21,15.14,21,23.67,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.56,14,24.6,11
Nippon India Small Cap Fund - Reg - Growth,174.54,03-Jul-2024,51566.1101, May 2024 ,2.88,6,3.56,14,9.37,13,13.27,9,19.42,5,25.67,6,41.65,8,59.19,6,49.38,4,33.55,1,34.44,3,24.56,2,24.41,1,27.58,1,--,--,26.02,6,23.01,13
PGIM India Small Cap Fund - Reg - Growth,15.45,03-Jul-2024,1403.3826, May 2024 ,1.85,22,2.52,24,10.28,7,9.11,24,13.27,23,15.47,26,25.2,24,35.53,24,26.48,23,--,--,--,--,--,--,--,--,--,--,--,--,15.13,26,16,24
Quant Small Cap Fund - Growth,271.26,03-Jul-2024,21242.7919, May 2024 ,1.65,24,1.84,27,5.23,27,8.12,27,12.66,24,26.41,4,47.38,3,66.85,4,53.68,1,32.17,3,42.78,1,27.26,1,21.57,3,19.42,9,18.52,5,27.85,4,13.16,27
Quantum Small Cap Fund - Reg - Growth,11.97,03-Jul-2024,52.0698, May 2024 ,2.31,14,2.75,21,9.22,14,9.62,23,12.18,25,13.14,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.78,27,19.7,16
SBI Small Cap Fund - Growth,178.94,03-Jul-2024,28375.3447, May 2024 ,2.11,17,2.51,25,8.47,21,12.19,14,16.55,16,24.59,9,32.78,15,44.77,17,35.97,16,24.52,16,28.23,13,21.84,4,24.27,2,26.16,2,--,--,25.24,9,21.48,15
Sundaram Small Cap Fund - Reg - Growth Adjusted NAV (Post merger with Principal Mutual Fund),252.17,03-Jul-2024,3108.5326, May 2024 ,2.27,16,2.67,23,7.41,26,8.42,25,11.89,26,16.13,25,30.13,20,46.23,14,39.27,13,25.02,15,26.27,17,15.3,13,17.5,11,20.05,7,17.67,7,16.12,25,18.35,19
Tata Small Cap Fund - Reg - Growth,40.01,03-Jul-2024,7083.378, May 2024 ,2.4,13,4.22,6,10.93,5,11.76,16,18.59,8,24.28,11,36.09,11,47.13,13,42.52,10,27.94,7,30.78,6,--,--,--,--,--,--,--,--,25.39,7,27.85,8
Union Small Cap Fund - Reg - Growth,48.35,03-Jul-2024,1425.1328, May 2024 ,1.9,21,4.14,8,7.97,23,11.05,19,16.11,17,16.31,24,25.62,23,44.48,18,35.04,20,23.27,20,29.18,9,18.59,10,16.6,12,--,--,--,--,16.76,24,16.94,23
UTI Small Cap Fund - Reg - Growth,24.9,03-Jul-2024,3773.0523, May 2024 ,2.51,12,4.22,5,12.16,2,14.56,3,17.49,11,17.75,21,30.25,19,42.67,22,34.22,22,23.3,19,--,--,--,--,--,--,--,--,--,--,17.95,21,29.48,6
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,1.54,--,1.84,--,5.23,--,8.12,--,11.16,--,13.14,--,25.2,--,35.53,--,26.48,--,20.12,--,21.44,--,13.26,--,16.07,--,18.46,--,17.48,--,13.78,--,13.16,--
Maximum,--,--,--,--,3.58,--,5.73,--,12.83,--,19.53,--,25.32,--,32.8,--,51.83,--,73.55,--,53.68,--,33.55,--,42.78,--,27.26,--,24.41,--,27.58,--,23.16,--,33.9,--,54.78,--
Average,--,--,--,--,2.38,--,3.55,--,9.34,--,12.16,--,16.7,--,22.25,--,36.72,--,52.18,--,41.05,--,26.78,--,29.83,--,19.82,--,20.14,--,22.15,--,19.48,--,22.66,--,24.19,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
