Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,20 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Transportation and Logistics Fund - Regular Plan,1377.16,1.82,2,1.75,2,5.89,4,11.14,4,15.91,4,33.92,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.7,-,33.42,2
Bandhan Transportation and Logistics Fund - Regular Plan,499.85,2.27,1,1.92,1,7.99,1,13.59,1,19.4,1,32.3,3,49.07,3,48.44,3,60.22,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.83,-,32.44,3
HDFC Transportation and Logistics Fund - Regular Plan,1009.6,1.4,3,0.73,3,7.87,2,12.97,3,18.59,2,37.82,1,55.8,1,55.53,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.37,-,37.72,1
ICICI Prudential Transportation and Logistics Fund,2924.15,1.15,4,0.54,4,6.95,3,13.04,2,17.43,3,31.29,5,48.51,4,48.04,4,60.38,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.71,-,30.55,5
UTI Transportation and Logistics Fund - Regular Plan,3435.05,1.04,5,0.15,5,4.52,5,10.73,5,15.32,5,31.39,4,49.83,2,48.54,2,56.65,3,40.61,1,29.84,1,24.18,1,13.57,1,15.41,1,20.71,1,21.21,1,18.59,1,17.74,-,30.58,4
