Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,20 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan,1005.6,2.03,3,2.55,1,6.26,1,10.98,4,15.77,4,24.78,4,41.48,3,40.99,3,51.31,3,35.73,3,18.38,2,20.34,2,13.61,1,-,-,-,-,-,-,-,-,13.22,-,24.83,4
Axis India Manufacturing Fund - Regular Plan,5193.03,2.17,1,2.47,4,5.3,4,15.47,1,19.48,1,38.06,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.1,-,38.2,1
ICICI Prudential Manufacturing Fund,4841.52,2.12,2,2.5,2,5.35,3,13.54,2,16.21,3,33.31,2,56.17,1,55.16,1,70.42,1,49.5,1,32.52,1,27.78,1,-,-,-,-,-,-,-,-,-,-,25.08,-,33.36,2
Kotak Manufacture in India Fund - Regular Plan,2098.36,1.98,4,2.49,3,6.05,2,13.46,3,17.03,2,31.1,3,44.66,2,43.76,2,54.93,2,37.74,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.36,-,30.31,3
