Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,20 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Retirement Fund - The 40s Plan - Regular Plan,107.66,0.89,5,1.84,4,3.17,5,7.39,5,9.25,4,13.14,6,20.82,6,20.76,6,26.9,6,21.49,6,11.8,5,11.78,4,-,-,-,-,-,-,-,-,-,-,11.2,-,12.46,6
Axis Retirement Savings Fund - Aggressive Plan - Regular Plan,844.96,1.6,2,2.42,2,4.78,3,8.03,4,9.03,5,18.49,2,28.81,2,28.9,2,32.27,3,23.65,5,11.26,6,-,-,-,-,-,-,-,-,-,-,-,-,13.47,-,17.78,2
HDFC Retirement Savings Fund - Hybrid Equity Plan - Regular Plan,1414.34,0.88,6,1.45,6,3.98,4,7.35,6,8.47,6,13.58,5,22.84,5,22.72,5,27.82,5,25.68,4,16.59,3,16.86,2,14.35,1,-,-,-,-,-,-,-,-,17.06,-,13.42,5
ICICI Prudential Retirement Fund - Hybrid Aggressive Plan,476.86,1.2,4,1.83,5,2.98,6,8.06,3,10.99,3,22.09,1,38.57,1,38.18,1,48.55,1,32.91,1,22.27,1,18.24,1,-,-,-,-,-,-,-,-,-,-,18.27,-,22.15,1
SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan,1392.05,1.25,3,2.28,3,5.11,2,10.77,1,11.54,2,15.75,4,23.8,4,23.62,4,28.89,4,25.76,3,19.01,2,-,-,-,-,-,-,-,-,-,-,-,-,20.52,-,14.68,4
Tata Retirement Savings Fund - Moderate Plan - Regular Plan,1991.29,1.84,1,2.48,1,5.65,1,10,2,12.31,1,16.1,3,25.77,3,25.88,3,33.54,2,26.08,2,15.66,4,15.38,3,12.85,2,14.57,1,15.66,1,-,-,-,-,15.48,-,15.33,3
