Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,20 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life ESG Integration Strategy Fund - Regular Plan,666.43,1.68,2,3.04,3,7.9,1,14.01,1,13.62,1,17.57,3,27.1,6,27.2,6,31.85,5,25.15,5,13.73,5,-,-,-,-,-,-,-,-,-,-,-,-,16.1,-,16.04,4
Axis ESG Integration Strategy Fund - Regular Plan,1338.05,1.75,1,2,6,5.87,4,7.78,6,8.11,6,16.02,5,29.04,2,28.72,2,31.06,6,24.68,6,12.25,6,-,-,-,-,-,-,-,-,-,-,-,-,18.31,-,14.31,6
ICICI Prudential ESG Exclusionary Strategy Fund,1409.93,1.39,6,3.96,1,7.17,2,9.4,4,10.05,5,15.97,6,31.79,1,31.45,1,39.8,1,30.77,1,16.3,2,-,-,-,-,-,-,-,-,-,-,-,-,21.16,-,16.5,2
Invesco India ESG Integration Strategy Fund - Regular Plan,552.17,1.53,5,2.44,5,6.29,3,8.36,5,12.17,3,17.2,4,28.46,5,28.66,4,34.27,3,25.99,4,14.89,3,-,-,-,-,-,-,-,-,-,-,-,-,17.97,-,16.33,3
Kotak ESG Exclusionary Strategy Fund - Regular Plan,988.8,1.57,4,2.46,4,4.68,6,10.13,3,11.27,4,18.11,1,28.61,4,28.3,5,34.61,2,27.7,2,14.15,4,-,-,-,-,-,-,-,-,-,-,-,-,16.12,-,16.5,1
SBI ESG Exclusionary Strategy Fund,5534.25,1.58,3,3.22,2,5.42,5,11.64,2,13.29,2,17.63,2,28.87,3,28.67,3,32.83,4,26.64,3,17.06,1,16.77,1,14.94,1,14.09,1,15.3,1,14.22,1,17.55,1,15.33,-,15.78,5
