Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,20 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Silver ETF FoF - Regular Plan,140.04,2.17,6,0.61,3,-0.72,2,10.63,7,14.51,5,21.32,6,27.5,7,23.03,6,26.43,6,21.89,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.52,-,20.32,6
Axis Silver FoF - Regular Plan,41.85,2.16,7,0.53,7,-1.01,5,10.93,5,15.02,3,21.61,5,28.57,4,24.16,2,26.73,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.58,-,20.73,5
HDFC Silver ETF FoF - Regular Plan,89.47,2.45,2,0.56,6,-0.56,1,11.39,2,15.5,1,22.22,2,29.45,1,24.13,3,27.49,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.61,-,21.19,2
ICICI Prudential Silver ETF FoF,655.17,2.31,4,0.62,2,-1.1,7,11.02,4,14.2,7,21.81,3,29.4,2,23.54,4,27.06,3,21.94,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.81,-,20.74,4
Kotak Silver ETF FoF - Regular Plan,23.31,2.33,3,0.57,4,-0.82,3,10.83,6,14.34,6,20.94,7,28.01,6,22.77,7,25.97,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.14,-,20.13,7
Nippon India Silver ETF FoF - Regular Plan,335.8,2.53,1,0.57,5,-0.82,4,11.03,3,14.6,4,21.75,4,28.48,5,23.35,5,26.9,4,21.95,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.91,-,20.75,3
UTI Silver ETF FoF - Regular Plan,27.6,2.3,5,0.67,1,-1.01,6,12.42,1,15.44,2,23.75,1,28.88,3,26.21,1,28.81,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.85,-,22.6,1
