Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,20 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life MNC Fund - Regular Plan,3782.46,1.28,4,1.53,4,7.59,2,14.63,1,17.95,1,21.19,1,30.11,1,29.8,1,39.61,1,26.42,2,13.29,3,13.41,4,10.84,3,13.62,3,16.1,3,17.82,1,18.11,2,17.75,-,21.23,1
ICICI Prudential MNC Fund,1668.85,2.02,2,1.94,2,6.1,4,11.09,3,11.83,3,17.1,3,24.51,3,24.02,3,35.26,3,27.15,1,18.95,1,23.05,1,-,-,-,-,-,-,-,-,-,-,22.92,-,17.98,3
SBI Magnum Global Fund,6365.86,1.58,3,1.76,3,6.19,3,9.09,4,8.92,4,7.64,4,11.42,4,11.13,4,17.6,4,20.71,4,12.6,4,17.26,2,13.31,1,13.99,2,16.83,1,16.7,3,20.34,1,14.61,-,7.31,4
UTI MNC Fund - Regular Plan,2863.72,2.13,1,2.08,1,9.1,1,13.09,2,14.39,2,21.01,2,30.03,2,29.54,2,35.53,2,26.18,3,17.08,2,16.31,3,12.85,2,14.17,1,16.19,2,17.49,2,17.83,3,16.47,-,20.81,2
