Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Mahindra Manulife Dynamic Bond Fund - Reg - Growth,13.26,03-Jul-2024,5226.8,Jun 2024,45.3309, Jun 2024 ,23.42,13,5.04,17,4.25,12,5.44,13,12.21,10,9.19,4,9.8,7,8.48,11,7.17,13,6.74,14,4.24,20,4.12,18,4.63,21,--,--,--,--,4.92,22
Mirae Asset Dynamic Bond Fund - Reg - Growth,15,03-Jul-2024,956.3,Jun 2024,149.367, Jun 2024 ,11.93,21,6.75,5,7.27,1,6.92,6,7.72,21,6.47,21,7.01,21,6.69,22,6.16,21,6.34,20,4.14,21,3.75,21,5.52,17,5.6,14,--,--,5.73,20
Nippon India Dynamic Bond Fund - Reg - Growth,34.05,03-Jul-2024,2164.45,Jun 2024,4580.4775, Jun 2024 ,-40.37,22,3.69,20,3.45,19,5.4,14,9.62,18,7.57,15,9.33,12,7.56,20,6.89,19,7.7,7,5.26,12,4.87,13,6.01,11,5.76,13,7.15,10,6.44,16
PGIM India Dynamic Bond Fund - Growth,2438.66,03-Jul-2024,5007.8,Jun 2024,109.1329, Jun 2024 ,20.71,15,5.52,13,4.19,13,6.86,7,13.29,4,9.95,3,10.48,3,8.93,5,7.65,7,6.65,16,5.07,15,4.66,15,5.74,14,6.02,10,7.57,7,7.4,11
Quantum Dynamic Bond Fund(Adjusted-NAV) - Growth,19.76,03-Jul-2024,4135.45,Jun 2024,99.4325, Jun 2024 ,18.86,18,3.64,21,2.58,20,3.71,20,13.1,6,8.94,7,10.41,5,9.5,4,8.26,4,7.98,3,6.31,3,5.72,6,6.76,5,6.42,7,--,--,7.72,7
SBI Dynamic Bond Fund - Growth,33.07,03-Jul-2024,6825.5,Jun 2024,3125.8295, Jun 2024 ,25.74,11,6.76,3,4.65,7,6.94,5,13.1,5,9.14,5,9.89,6,8.69,7,7.51,9,7.82,6,5.88,7,5.15,9,6.69,6,6.55,5,7.86,3,6.04,18
Union Dynamic Bond Fund - Growth,21.62,03-Jul-2024,5153.8,Jun 2024,112.2181, Jun 2024 ,26.7,6,7.13,2,4.63,8,5.63,11,12.94,7,8.64,11,9.54,9,8.59,8,7.23,12,6.72,15,4.47,19,4.08,19,5.6,15,5.49,15,6.38,17,6.42,17
UTI Dynamic Bond Fund - Reg - Growth,28.52,03-Jul-2024,2584.2,Jun 2024,465.5072, Jun 2024 ,21.52,14,4.23,19,2.31,21,1.89,22,9.17,20,7.01,17,8.93,17,7.71,17,7.08,15,6.54,18,10.4,1,8.31,1,7.92,1,5.45,16,7.08,12,7.75,5
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,-40.37,--,1.75,--,1.9,--,1.89,--,7,--,5.95,--,6.6,--,6.69,--,5.79,--,5.77,--,4.14,--,3.75,--,4.63,--,5.09,--,6.38,--,4.92,--
Maximum,--,--,--,--,--,--,32.83,--,7.87,--,7.27,--,11.42,--,19.2,--,11.7,--,14.19,--,11.62,--,9.2,--,8.71,--,10.4,--,8.31,--,7.92,--,7.04,--,8.54,--,8.81,--
Average,--,--,--,--,--,--,20.85,--,5.63,--,4.38,--,5.87,--,11.75,--,8.32,--,9.5,--,8.45,--,7.4,--,7.19,--,5.57,--,5.2,--,6.2,--,6.04,--,7.33,--,7.02,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
