Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Tata Liquid Fund - Reg - Growth,3840.59,03-Jul-2024,60,Jun 2024,20766.3427, Jun 2024 ,7.48,11,8.59,10,7.47,13,7.13,20,7.06,21,7.07,21,7.33,21,7.31,16,7.25,16,6.8,19,5.71,21,5.06,22,5.17,16,5.75,12,6.4,8,7.01,8
TRUSTMF Liquid Fund - Reg - Growth,1186.68,03-Jul-2024,50,Jun 2024,194.6897, Jun 2024 ,6.68,33,8.23,26,7.3,28,7.07,26,7.05,23,6.99,27,7.21,28,7.2,27,7.16,25,6.76,23,5.65,24,--,--,--,--,--,--,--,--,5.5,31
Union Liquid Fund - Growth,2346.18,03-Jul-2024,62,Jun 2024,2815.1428, Jun 2024 ,7.37,16,8.48,17,7.48,12,7.19,10,7.11,9,7.13,8,7.37,12,7.34,8,7.29,6,6.87,6,5.77,7,5.12,8,5.21,5,5.2,28,5.96,26,6.75,24
UTI Liquid Fund - Reg - Growth,4000.33,03-Jul-2024,56,Jun 2024,24127.0788, Jun 2024 ,7.4,15,8.64,4,7.54,2,7.22,4,7.13,5,7.12,9,7.37,13,7.33,11,7.27,11,6.86,7,5.76,8,5.12,9,5.19,9,5.76,7,6.4,7,6.85,21
WhiteOak Capital Liquid Fund - Reg - Growth,1312.96,03-Jul-2024,52.67,Jun 2024,255.3431, Jun 2024 ,6.45,34,8.17,28,7.31,26,7.05,28,7.05,24,7.03,25,7.31,25,7.24,26,7.15,26,6.68,27,5.48,30,4.84,29,4.89,27,--,--,--,--,5.11,32
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,6.05,--,6.52,--,6.44,--,6.52,--,6.46,--,6.47,--,6.7,--,6.65,--,6.57,--,6.14,--,5.06,--,4.4,--,4.55,--,5.12,--,5.73,--,4.55,--
Maximum,--,--,--,--,--,--,7.85,--,8.66,--,7.56,--,7.24,--,7.18,--,7.19,--,7.46,--,7.42,--,7.36,--,6.92,--,5.82,--,5.3,--,5.44,--,5.91,--,6.63,--,7.47,--
Average,--,--,--,--,--,--,7.22,--,8.28,--,7.33,--,7.06,--,7,--,7,--,7.25,--,7.21,--,7.15,--,6.73,--,5.65,--,5.01,--,5.06,--,5.64,--,6.29,--,6.54,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
