Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Mahindra Manulife Ultra Short Duration Fund - Reg - Growth,1282.28,03-Jul-2024,195.4,Jun 2024,231.9851, Jun 2024 ,9.24,16,8.85,17,7.84,10,7.42,6,7.14,9,7.18,4,7.33,10,7.14,10,7.09,10,6.7,9,5.55,11,5.07,11,--,--,--,--,--,--,5.41,17
Mirae Asset Ultra Short Duration Fund - Reg - Growth,1215.53,03-Jul-2024,195.59,Jun 2024,1427.8874, Jun 2024 ,9.8,7,9.57,4,8.22,2,7.79,1,7.54,1,7.38,1,7.63,3,7.48,2,7.39,2,6.92,3,5.83,5,--,--,--,--,--,--,--,--,5.36,19
Motilal Oswal Ultra Short Term Fund - Reg - Growth,15.57,03-Jul-2024,138.7,Jun 2024,215.2531, Jun 2024 ,6.33,23,6.14,24,5.89,24,6.02,24,5.91,24,5.82,24,6.01,24,6.01,24,6,24,5.59,24,4.57,24,4.12,22,4.41,19,2.75,13,3.85,13,4.17,24
Nippon India Ultra Short Duration Fund - Reg - Growth,3758.29,03-Jul-2024,215,Jun 2024,6039.9429, Jun 2024 ,8.65,19,9.58,3,8.07,3,7.36,9,7.07,10,6.97,11,7.28,12,7.05,11,6.97,12,6.58,12,6.49,1,6.24,1,5.38,10,5.51,9,5.99,9,6.04,13
PGIM India Ultra Short Duration Fund - Growth,31.88,03-Jul-2024,168.3,Jun 2024,246.3382, Jun 2024 ,8.36,20,8.67,19,7.41,19,6.88,19,6.5,20,6.6,19,6.86,19,6.76,17,6.68,17,6.34,16,5.31,15,4.88,15,6.25,1,6.83,1,7.34,2,7.51,1
SBI Magnum Ultra Short Duration Fund - Growth,5563.34,03-Jul-2024,178.85,Jun 2024,11568.4854, Jun 2024 ,9.36,13,9.19,8,7.95,5,7.38,7,7.17,5,7.13,7,7.41,9,7.27,8,7.19,6,6.78,7,5.64,9,5.17,7,5.65,6,6.22,4,6.72,6,7.06,6
Sundaram Ultra Short Duration Fund - Reg - Growth Adjusted NAV (Post merger with Principal Mutual Fund),2523.33,03-Jul-2024,215.35,Jun 2024,1680.9897, Jun 2024 ,8.77,18,8.44,21,7.13,20,6.57,22,6.28,23,6.23,22,6.46,23,6.29,23,6.22,23,5.87,23,4.74,23,4.22,21,4.55,18,4.33,12,5.49,12,5.77,15
Tata Ultra Short Term Fund - Reg - Growth,13.24,03-Jul-2024,205.2,Jun 2024,2061.5121, Jun 2024 ,10.75,1,9.31,6,7.66,11,7.13,14,6.74,18,6.67,17,6.94,16,6.79,16,6.72,16,6.3,18,5.24,19,4.75,17,5.1,14,--,--,--,--,5.29,20
UTI Ultra Short Duration Fund - Growth,3955.73,03-Jul-2024,184,Jun 2024,2239.5262, Jun 2024 ,8.29,21,9.14,13,7.65,12,7.14,13,6.89,13,6.87,13,7.17,13,7.02,13,6.96,13,6.54,13,6.37,2,5.74,2,5.89,4,5.61,8,6.44,8,6.81,8
WhiteOak Capital Ultra Short Duration Fund - Reg - Growth,1274.21,03-Jul-2024,146,Jun 2024,273.3918, Jun 2024 ,7,22,9.02,15,7.56,15,6.89,18,6.75,17,6.67,16,6.88,18,6.73,18,6.64,18,6.19,19,5.26,17,4.9,13,4.87,16,--,--,--,--,4.89,22
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,5.23,--,6.14,--,5.89,--,6.02,--,5.91,--,5.82,--,6.01,--,6.01,--,6,--,5.59,--,4.57,--,4.12,--,4.41,--,2.75,--,3.85,--,4.17,--
Maximum,--,--,--,--,--,--,10.75,--,9.88,--,8.23,--,7.79,--,7.54,--,7.38,--,7.74,--,7.5,--,7.47,--,7.08,--,6.49,--,6.24,--,6.25,--,6.83,--,7.46,--,7.51,--
Average,--,--,--,--,--,--,9.08,--,8.92,--,7.55,--,7.1,--,6.87,--,6.82,--,7.12,--,6.95,--,6.87,--,6.49,--,5.49,--,5.04,--,5.38,--,5.57,--,6.36,--,6.13,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
