Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Nippon India Short Term Fund - Reg - Growth,48.47,03-Jul-2024,1288.45,Jun 2024,5433.5571, Jun 2024 ,8.81,18,7.82,13,6.81,3,6.83,3,7.87,10,6.75,12,7.46,8,7.39,8,6.98,7,6.73,9,5.37,9,5.46,8,6.47,7,6.38,6,7.14,5,7.6,3
PGIM India Short Duration Fund - Growth,0.00,--,700.8,Aug 2023,27.76, Aug 2023 ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SBI Short Term Debt Fund - Growth,29.56,03-Jul-2024,1492.85,Jun 2024,12702.1971, Jun 2024 ,12.11,12,8.02,8,6.3,13,6.09,14,8.04,7,6.95,7,7.33,12,7.06,13,6.86,9,6.6,11,5.29,10,5.01,11,6.25,9,6.32,8,7.06,7,6.6,16
Sundaram Short Duration Fund - Reg - Growth Adjusted NAV (Post merger with Principal Mutual Fund),40.77,03-Jul-2024,1449.05,Jun 2024,187.4143, Jun 2024 ,11.1,13,8.39,3,6.42,9,6.02,15,8.08,5,6.97,6,7.39,10,7.23,9,6.8,12,6.68,10,7.7,3,7.52,3,6.97,3,5.49,15,6.35,15,7.16,10
Tata Short Term Bond Fund - Reg - Growth,44.32,03-Jul-2024,1314,Jun 2024,2209.3619, Jun 2024 ,7.91,20,7.73,14,5.95,16,5.88,17,7.75,13,6.66,13,7.15,14,7.05,14,6.54,17,6.37,15,4.98,15,4.71,17,5.95,13,5.18,17,6.2,17,7.03,12
TRUSTMF Short Duration Fund - Reg - Growth,1153.02,03-Jul-2024,1281.15,Jun 2024,114.4357, Jun 2024 ,14.25,7,8.26,6,6.39,11,5.59,21,7.67,17,6.53,20,6.54,22,6.57,23,6.38,20,6.33,17,--,--,--,--,--,--,--,--,--,--,5.02,23
UTI Short Duration Fund - Reg - Growth,29.23,03-Jul-2024,1007.4,Jun 2024,2566.2108, Jun 2024 ,1.12,22,3.59,23,4.29,23,4.9,23,6.86,23,6.02,23,7.47,6,7.43,7,7.02,5,6.86,5,7.12,4,6.57,4,7.66,1,5.33,16,6.44,13,6.59,17
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,1.34,--,4.63,--,4.12,--,3.95,--,4.05,--,4.19,--,5.67,--,4.98,--
Maximum,--,--,--,--,--,--,21.82,--,10.24,--,6.99,--,7.07,--,8.71,--,7.39,--,8.09,--,7.73,--,7.44,--,9.62,--,12.07,--,10.15,--,7.66,--,7,--,7.63,--,8,--
Average,--,--,--,--,--,--,10.72,--,7.32,--,5.91,--,5.95,--,7.51,--,6.49,--,6.96,--,6.84,--,6.52,--,6.61,--,5.76,--,5.59,--,6.13,--,5.96,--,6.79,--,6.76,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
