Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Franklin Asian Equity Fund - Direct Plan,228.08,0.71,2,0.67,2,5.37,1,6.46,2,7.57,2,13.92,2,17.71,2,16.67,2,8.78,2,6.18,2,-3.5,2,5.14,2,5.81,2,6.79,2,-,-,-,-,7.48,-,11.32,2
Templeton India Equity Income Fund - Direct Plan,2210.68,2.08,1,2.1,1,1.84,2,6.95,1,9.28,1,21.69,1,41.33,1,40.69,1,49.22,1,33.35,1,24.49,1,25.26,1,19.54,1,17.46,1,-,-,-,-,17.58,-,21.81,1
