Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Transportation and Logistics Fund - Direct Plan,1377.16,1.87,2,1.8,2,5.98,4,11.43,4,16.36,4,35.05,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.2,-,34.55,2
Bandhan Transportation and Logistics Fund - Direct Plan,499.85,2.3,1,1.97,1,8.12,1,13.88,1,19.85,1,33.35,3,50.91,3,50.28,2,62.85,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.21,-,33.53,3
HDFC Transportation and Logistics Fund - Direct Plan,1009.6,1.43,3,0.78,3,7.98,2,13.21,3,18.96,2,38.69,1,57.24,1,57,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.1,-,38.61,1
ICICI Prudential Transportation and Logistics Fund - Direct Plan,2924.15,1.18,4,0.59,4,7.08,3,13.23,2,17.82,3,32.05,5,49.96,4,49.37,4,62.46,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.77,-,31.32,5
UTI Transportation and Logistics Fund - Direct Plan,3435.05,1.07,5,0.19,5,4.62,5,10.94,5,15.65,5,32.15,4,51.14,2,49.85,3,58.47,3,42.25,1,31.41,1,25.61,1,14.89,1,16.74,1,-,-,-,-,21.43,-,31.36,4
