Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Special Opportunities Fund - Direct Plan,714.83,1.49,2,2.42,4,6.74,2,9.26,3,12.41,3,20.29,3,34.25,3,34.03,3,44.69,3,32.2,3,20.19,3,-,-,-,-,-,-,-,-,-,-,27.49,-,20.12,3
Axis Innovation Fund - Direct Plan,1208.96,1.62,1,2.51,2,7.97,1,11.56,2,13.03,2,25.8,2,36.18,2,35.98,2,39.61,4,29.95,4,17.4,4,-,-,-,-,-,-,-,-,-,-,19.64,-,24.97,2
Franklin India Opportunities Fund - Direct Plan,3933.36,0.62,4,2.92,1,6.58,3,13.14,1,21.4,1,35.39,1,57.91,1,58.68,1,79.45,1,56.41,1,32.08,1,27.68,1,21.15,1,19.62,1,-,-,-,-,19.79,-,35.33,1
ICICI Prudential India Opportunities Fund - Direct Plan,19792.23,1.41,3,2.44,3,5.64,4,8.41,4,9.48,4,19.32,4,32.92,4,31.97,4,47.88,2,40.45,2,31,2,26.37,2,-,-,-,-,-,-,-,-,25.88,-,19.36,4
