Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life NASDAQ 100 FOF - Direct Plan,371.53,1.96,4,0.77,5,8.8,4,12.6,4,10.28,4,22.66,3,38.22,3,36.51,3,35,4,35.08,3,-,-,-,-,-,-,-,-,-,-,-,-,12.87,-,19.37,3
Axis NASDAQ 100 FoF - Direct Plan,166.54,2.02,3,0.81,4,8.8,3,12.5,5,10.28,5,22.32,4,37.71,4,36.05,4,34.75,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.79,-,19.19,5
Kotak Nasdaq 100 FOF - Direct Plan,2974.77,2.06,2,0.82,3,8.97,1,12.75,3,10.4,3,22.77,2,38.55,2,38.46,1,35.42,2,36.03,1,15.44,1,-,-,-,-,-,-,-,-,-,-,16.93,-,19.26,4
Motilal Oswal Nasdaq 100 FOF - Direct Plan,4672.55,1.14,5,0.99,2,8.79,5,13.7,1,11.07,2,21.37,5,36.49,5,35.78,5,35.35,3,34.96,4,14.8,2,24.93,1,-,-,-,-,-,-,-,-,25.06,-,19.89,2
Navi NASDAQ 100 FoF - Direct Plan,934.53,2.14,1,1.44,1,8.96,2,12.97,2,11.28,1,23.83,1,39.33,1,38.27,2,35.66,1,35.92,2,-,-,-,-,-,-,-,-,-,-,-,-,19.45,-,20.54,1
