Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Multi - Index FoF - Direct Plan,14.03,1.54,1,1.46,3,2.71,2,7.02,1,10.63,1,18.35,1,31.91,1,32.27,1,39.12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.1,-,18.51,1
ICICI Prudential Passive Multi-Asset FoF - Direct Plan,1078.05,0.92,4,1.52,2,1.78,4,3.19,4,4,4,8.84,4,17.5,4,16.52,4,18.04,4,17.93,2,-,-,-,-,-,-,-,-,-,-,-,-,13.01,-,8.33,4
Motilal Oswal Asset Allocation Passive FoF - Aggressive - Direct Plan,65.57,1.34,2,1.71,1,3.72,1,6.66,2,7.56,2,14.7,2,26.52,2,25.97,2,28.76,2,23.94,1,15.23,1,-,-,-,-,-,-,-,-,-,-,16.11,-,14.25,2
Motilal Oswal Asset Allocation Passive FoF - Conservative - Direct Plan,41.39,1.07,3,1.12,4,2.37,3,4.46,3,5.42,3,10.3,3,18.41,3,18.09,3,20.29,3,17.31,3,11.46,2,-,-,-,-,-,-,-,-,-,-,12.05,-,10.1,3
