Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life Digital India Fund - Direct Plan,4294.58,3.34,3,5.22,4,12.03,4,11.88,4,7.19,5,8.7,5,21.08,5,20.99,5,31.84,5,24.19,3,14.56,4,27.35,2,25.97,2,20.35,1,-,-,-,-,22.38,-,6.28,5
Franklin India Technology Fund - Direct Plan,1435.18,2.86,5,4.97,5,12.34,3,8.8,5,9.33,2,20.91,1,37.61,1,38.02,1,55.63,1,36.02,1,18.9,1,26.79,4,24.19,5,18.95,4,-,-,-,-,20.95,-,18.71,1
ICICI Prudential Technology Fund - Direct Plan,11751.34,3.68,2,5.75,2,12.63,2,12.41,3,8.92,4,13.27,4,24.62,3,24.39,3,35.88,3,21.48,5,14.08,5,27.52,1,25.95,3,19.93,2,-,-,-,-,22.81,-,10.88,4
SBI Technology Opportunities Fund - Direct Plan,3496.62,3.17,4,5.69,3,11.58,5,12.6,1,9.51,1,14.11,3,23.77,4,23.17,4,32.21,4,23.76,4,16.06,3,25.39,5,24.79,4,18.98,3,-,-,-,-,21.57,-,11.81,3
Tata Digital India Fund - Direct Plan,9223.32,4.49,1,5.91,1,14.12,1,12.52,2,9.03,3,15.72,2,29.95,2,29.72,2,39.97,2,25.37,2,16.63,2,27.12,3,27.46,1,-,-,-,-,-,-,21.7,-,13.11,2
