Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life ESG Integration Strategy Fund - Direct Plan,666.43,1.7,2,3.11,3,8.03,1,14.23,1,14.01,1,18.31,2,28.32,6,28.41,6,33.48,5,26.81,5,15.46,5,-,-,-,-,-,-,-,-,-,-,17.95,-,16.76,4
Axis ESG Integration Strategy Fund - Direct Plan,1338.05,1.74,1,2.02,6,5.96,4,7.91,6,8.33,6,16.5,6,29.91,3,29.6,4,32.3,6,26.1,6,13.67,6,-,-,-,-,-,-,-,-,-,-,19.96,-,14.82,6
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan,1409.93,1.36,6,3.95,1,7.21,2,9.61,4,10.34,5,16.6,5,32.92,1,32.68,1,41.47,1,32.4,1,17.82,2,-,-,-,-,-,-,-,-,-,-,22.84,-,17.17,2
Invesco India ESG Integration Strategy Fund - Direct Plan,552.17,1.56,5,2.48,5,6.43,3,8.59,5,12.48,3,17.95,4,29.81,4,30,2,36.13,3,27.92,3,16.77,3,-,-,-,-,-,-,-,-,-,-,19.92,-,17.12,3
Kotak ESG Exclusionary Strategy Fund - Direct Plan,988.8,1.6,3,2.52,4,4.8,6,10.4,3,11.68,4,18.99,1,30.06,2,29.77,3,36.67,2,29.79,2,16.04,4,-,-,-,-,-,-,-,-,-,-,18.07,-,17.39,1
SBI ESG Exclusionary Strategy Fund - Direct Plan,5534.25,1.59,4,3.25,2,5.48,5,11.76,2,13.46,2,18,3,29.48,5,29.29,5,33.67,4,27.44,4,17.84,1,17.62,1,15.83,1,14.97,1,-,-,-,-,15.63,-,16.14,5
