Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Scheme,AUM(Rs Cr),7 days,Rank,14 days,Rank,30 days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,29/09/23 to 03/07/24,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,12 year,Rank,15 year,Rank,Inception,Rank,YTD,Rank
Aditya Birla Sun Life MNC Fund - Direct Plan,3782.46,1.3,4,1.56,4,7.65,2,14.77,1,18.16,1,21.63,1,30.83,2,30.54,1,40.64,1,27.37,2,14.14,3,14.31,4,11.78,3,14.66,3,-,-,-,-,16.47,-,21.69,1
ICICI Prudential MNC Fund - Direct Plan,1668.85,2.05,2,2.02,2,6.23,4,11.29,3,12.16,3,17.77,3,25.52,3,25.1,3,36.77,2,28.75,1,20.5,1,24.71,1,-,-,-,-,-,-,-,-,24.59,-,18.69,3
SBI Magnum Global Fund - Direct Plan,6365.86,1.6,3,1.78,3,6.25,3,9.21,4,9.11,4,8.01,4,12,4,11.71,4,18.41,4,21.55,4,13.4,4,18.13,2,14.17,1,14.92,2,-,-,-,-,16.68,-,7.68,4
UTI MNC Fund - Direct Plan,2863.72,2.15,1,2.12,1,9.18,1,13.25,2,14.66,2,21.55,2,30.89,1,30.41,2,36.72,3,27.28,3,18.14,2,17.34,3,13.85,2,15.19,1,-,-,-,-,16.81,-,21.36,2
