Daily Competition Returns Comparison Report as of 03-Jul-24,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
Scheme,AUM(Rs Cr),1 Day,Rank,7 Days,Rank,14 Days,Rank,30 Days,Rank,60 days,Rank,90 Days,Rank,180 Days,Rank,270 Days,Rank,1 Year,Rank,2 year,Rank,3 year,Rank,4 year,Rank,5 year,Rank,7 year,Rank,10 year,Rank,Inception,Rank,Avg.Maturity(Years)
Aditya Birla Sun Life Income Fund - Direct Plan,1848.85,22.77,4,7.14,4,6.18,1,6.84,2,12.34,2,9.05,2,9.46,5,8.7,5,7.4,6,7.57,5,5.82,5,5.78,4,7.19,3,6.92,4,8.19,3,7.91,-,11.97
ICICI Prudential Bond Fund - Direct Plan,2957.93,21.53,5,6.49,6,4.5,6,3.99,7,10.3,7,8.05,6,8.71,7,8.6,6,7.95,2,8.32,3,6.16,4,5.94,3,7.46,1,7.18,1,8.19,2,8.09,-,10.07
Kotak Bond Fund - Direct Plan,1903.4,23.36,3,6.92,5,5.24,4,7.48,1,12.57,1,9.36,1,10.19,2,9.73,1,8.58,1,8.57,2,6.31,3,5.97,2,7.43,2,7.01,3,8.06,4,7.8,-,15.03
HDFC Income Fund - Direct Plan,754.3,20.16,6,9.16,1,5.69,2,6.06,3,12.12,4,8.68,4,10.22,1,9.16,3,7.94,3,8.26,4,5.71,6,5.4,6,6.39,6,5.78,6,7.35,6,7.22,-,11.67
Bandhan Bond Fund Income Plan - Direct Plan,491.25,28.07,2,8,2,5.23,5,6,4,12.22,3,8.68,5,10.05,3,9.08,4,7.41,5,7.22,7,4.94,7,4.47,7,6.27,7,6.39,5,7.94,5,7.86,-,11.89
Nippon India Income Fund - Direct Plan,324.28,28.57,1,7.85,3,5.31,3,5.46,5,11.99,5,8.84,3,9.85,4,9.18,2,7.91,4,8.91,1,6.45,2,5.6,5,7.09,4,7.15,2,8.29,1,8.03,-,10.73
UTI Medium to Long Duration Fund - Direct Plan,300.38,15.83,7,5.1,7,3.85,7,4.44,6,10.92,6,7.98,7,9.15,6,8.04,7,6.88,7,7.42,6,10.27,1,8.44,1,6.88,5,4.63,7,6.68,7,6.86,-,10
