Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Kotak Bond Short Term Fund - Dir - Growth,52.52,03-Jul-2024,1901.65,May 2024,14949.4033, May 2024 ,10.64,15,7.85,18,6.78,16,6.92,13,8.48,15,7.64,7,8.22,3,7.91,12,7.68,5,7.44,7,5.96,10,5.86,11,7.06,8,7.21,5,7.89,4,8,6
LIC MF Short Duration Fund - Dir - Growth Adjusted NAV (Post merger with IDBI Mutual Fund),14.24,03-Jul-2024,1186.25,May 2024,108.1314, May 2024 ,1.54,23,7.26,21,5.95,21,6.25,21,8.51,14,7.4,14,8.07,8,7.93,10,7.45,11,7.06,16,5.64,17,5.37,17,6.42,18,--,--,--,--,6.66,22
Mahindra Manulife Short Duration Fund - Dir - Growth,12.16,03-Jul-2024,1503.8,May 2024,51.0751, May 2024 ,15.32,5,9.32,3,7.96,1,7.6,2,8.68,5,7.94,1,8.08,7,8.24,1,7.82,2,7.43,9,5.99,9,--,--,--,--,--,--,--,--,5.99,23
Mirae Asset Short Duration Fund - Dir - Growth,15.27,03-Jul-2024,1262.9,May 2024,336.4385, May 2024 ,11.96,13,8.42,12,7.26,6,7.17,8,8.91,3,7.71,5,8.22,2,7.76,15,7.44,12,7.2,14,5.86,13,5.61,13,6.68,13,--,--,--,--,6.95,19
Nippon India Short Term Fund - Dir - Growth,52.36,03-Jul-2024,1266.55,May 2024,5511.4042, May 2024 ,9.34,19,8.4,13,7.38,5,7.4,4,8.45,17,7.32,16,8.02,10,7.97,8,7.58,7,7.44,8,6.13,6,6.25,7,7.27,6,7.15,6,7.88,5,8.09,4
PGIM India Short Duration Fund - Dir - Growth,0.00,--,700.8,Aug 2023,27.76, Aug 2023 ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SBI Short Term Debt Fund - Dir - Growth,31.25,03-Jul-2024,1354.15,May 2024,12785.1923, May 2024 ,12.62,12,8.52,11,6.8,14,6.6,15,8.54,12,7.46,12,7.85,15,7.59,18,7.39,15,7.13,15,5.82,14,5.54,14,6.79,10,6.88,9,7.61,8,7.77,10
Sundaram Short Duration Fund - Dir - Growth Adjusted NAV (Post merger with Principal Mutual Fund),43.86,03-Jul-2024,1390.65,May 2024,193.8167, May 2024 ,11.57,14,8.94,5,6.99,10,6.58,17,8.65,7,7.48,11,7.94,13,7.8,13,7.39,14,7.27,12,8.33,2,8.14,2,7.58,3,6.18,14,7.15,14,7.44,15
Tata Short Term Bond Fund - Dir - Growth,48.64,03-Jul-2024,1237.35,May 2024,2210.0775, May 2024 ,8.71,20,8.56,10,6.78,15,6.72,14,8.59,9,7.51,10,8.03,9,7.93,11,7.41,13,7.24,13,5.87,12,5.63,12,6.89,9,6.1,16,7.11,15,7.5,14
TRUSTMF Short Duration Fund - Dir - Growth,1169.91,03-Jul-2024,1248.3,May 2024,116.1372, May 2024 ,14.75,7,8.77,6,6.89,12,6.1,22,8.17,21,7.04,22,7.06,23,7.09,23,6.91,22,6.86,21,--,--,--,--,--,--,--,--,--,--,5.54,24
UTI Short Duration Fund - Dir - Growth,30.97,03-Jul-2024,1168,May 2024,2673.1232, May 2024 ,1.65,22,4.06,23,4.77,23,5.37,23,7.34,23,6.5,23,8.01,11,8.02,6,7.63,6,7.5,5,7.76,3,7.2,3,8.26,1,5.89,17,7,17,7.38,16
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,0.00,--,1.34,--,4.63,--,5.36,--,5.22,--,4.1,--,4.73,--,6.35,--,5.54,--
Maximum,--,--,--,--,--,--,22.24,--,10.71,--,7.96,--,8.1,--,9.19,--,7.94,--,8.31,--,8.24,--,8.06,--,10.15,--,12.53,--,10.64,--,8.26,--,7.66,--,8.41,--,8.61,--
Average,--,--,--,--,--,--,11.32,--,7.95,--,6.54,--,6.59,--,8.15,--,7.13,--,7.56,--,7.48,--,7.18,--,7.28,--,6.36,--,6.21,--,6.78,--,6.64,--,7.5,--,7.45,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
