Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Mahindra Manulife Dynamic Bond Fund - Dir - Growth,14.15,03-Jul-2024,4679.3,May 2024,64.2084, May 2024 ,24.52,13,6.24,15,5.43,8,6.62,10,13.42,8,10.4,4,11.04,5,9.74,6,8.43,7,7.95,12,5.41,18,5.28,16,5.8,21,--,--,--,--,6.09,22
Mirae Asset Dynamic Bond Fund - Dir - Growth,16.26,03-Jul-2024,970.9,May 2024,152.5282, May 2024 ,12.8,21,7.68,2,8.19,1,7.83,5,8.65,21,7.4,19,7.95,21,7.64,22,7.12,20,7.33,19,5.11,20,4.72,20,6.53,13,6.77,9,--,--,6.9,18
Nippon India Dynamic Bond Fund - Dir - Growth,36.39,03-Jul-2024,2200.95,May 2024,4606.2159, May 2024 ,-40.08,22,4.07,21,3.84,19,5.79,16,10.01,20,7.97,16,9.74,16,7.97,18,7.31,18,8.13,10,5.69,15,5.31,15,6.5,15,6.32,14,7.76,11,7.81,13
PGIM India Dynamic Bond Fund - Dir - Growth,2735.37,03-Jul-2024,5453.1,May 2024,111.4098, May 2024 ,22,15,6.81,12,5.48,7,8.15,4,14.6,4,11.27,3,11.84,3,10.3,4,9.03,4,8,11,6.38,9,5.93,9,6.93,11,7.16,7,8.73,2,8.28,5
Quantum Dynamic Bond Fund - Dir - Growth,19.98,03-Jul-2024,4453,May 2024,99.3795, May 2024 ,19.19,18,4.1,20,3.03,21,4.17,20,13.56,6,9.4,9,10.88,6,9.98,5,8.72,5,8.27,8,6.54,7,5.93,8,6.95,9,6.59,11,--,--,7.88,11
SBI Dynamic Bond Fund - Dir - Growth,35.89,03-Jul-2024,6168.5,May 2024,3093.776, May 2024 ,26.56,10,7.58,3,5.48,6,7.77,6,13.95,5,9.99,6,10.76,7,9.58,7,8.4,8,8.68,5,6.72,4,5.98,7,7.49,7,7.37,4,8.64,5,8.28,6
Union Dynamic Bond Fund - Dir - Growth,22.77,03-Jul-2024,5259.65,May 2024,112.2528, May 2024 ,26.79,8,7.36,6,4.88,14,5.88,15,13.2,9,8.9,13,9.82,14,8.86,15,7.51,17,6.98,20,4.72,21,4.33,21,5.86,19,5.77,18,6.85,17,6.67,19
UTI Dynamic Bond Fund - Dir - Growth,30.74,03-Jul-2024,3438.3,May 2024,581.369, May 2024 ,22.34,14,5.08,19,3.16,20,2.74,22,10.03,19,8.06,15,9.9,12,8.67,16,8.02,15,7.4,17,11.2,1,9.05,1,8.64,1,6.17,15,7.81,10,8.11,8
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,-40.08,--,2.61,--,2.95,--,2.74,--,8.02,--,6.96,--,7.64,--,7.64,--,6.86,--,6.56,--,4.72,--,4.33,--,5.8,--,5.68,--,6.85,--,6.09,--
Maximum,--,--,--,--,--,--,33.74,--,8.3,--,8.19,--,12.28,--,20.09,--,12.59,--,15.11,--,12.56,--,10.14,--,9.35,--,11.2,--,9.05,--,8.64,--,7.83,--,9.31,--,9.71,--
Average,--,--,--,--,--,--,21.58,--,6.37,--,5.12,--,6.61,--,12.5,--,9.09,--,10.25,--,9.22,--,8.18,--,7.96,--,6.3,--,5.92,--,6.91,--,6.74,--,8.05,--,7.76,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
