Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Mahindra Manulife Ultra Short Duration Fund - Dir - Growth,1307.97,03-Jul-2024,187.41,May 2024,233.5018, May 2024 ,9.67,15,9.27,19,8.26,11,7.84,7,7.57,6,7.61,3,7.77,8,7.59,10,7.54,9,7.15,10,6,10,5.51,10,--,--,--,--,--,--,5.86,18
Mirae Asset Ultra Short Duration Fund - Dir - Growth,1225.69,03-Jul-2024,159.63,May 2024,1622.5547, May 2024 ,10.08,10,9.85,7,8.5,2,8.09,2,7.86,1,7.71,2,7.92,4,7.77,3,7.66,3,7.16,8,6.06,8,--,--,--,--,--,--,--,--,5.59,21
Motilal Oswal Ultra Short Term Fund - Dir - Growth,16.37,03-Jul-2024,156.95,May 2024,197.9754, May 2024 ,6.69,23,6.67,24,6.44,24,6.56,24,6.43,24,6.34,24,6.53,24,6.52,24,6.7,24,6.19,24,5.19,24,4.69,22,4.86,19,3.15,13,4.3,13,4.65,24
Nippon India Ultra Short Duration Fund - Dir - Growth,4114.2,03-Jul-2024,198,May 2024,6322.8447, May 2024 ,9.4,17,10.34,1,8.83,1,8.12,1,7.83,2,7.73,1,8.02,1,7.83,1,7.78,1,7.41,1,7.34,1,7.08,1,6.21,5,6.37,7,6.88,8,7.17,9
PGIM India Ultra Short Duration Fund - Dir - Growth,33.12,03-Jul-2024,159,May 2024,255.2812, May 2024 ,9.04,20,9.32,18,8.06,19,7.55,18,7.16,20,7.27,20,7.54,19,7.45,18,7.38,18,7.02,16,5.95,14,5.48,12,6.73,1,7.27,1,7.71,2,8.02,2
SBI Magnum Ultra Short Duration Fund - Dir - Growth,5649.34,03-Jul-2024,178.85,May 2024,10548.2059, May 2024 ,9.59,16,9.42,17,8.18,14,7.61,17,7.41,17,7.36,16,7.64,16,7.51,14,7.43,16,7.01,17,5.85,17,5.37,16,5.85,11,6.4,6,6.87,9,7.19,8
Sundaram Ultra Short Duration Fund - Dir - Growth Adjusted NAV (Post merger with Principal Mutual Fund),2718.36,03-Jul-2024,186.15,May 2024,2018.2007, May 2024 ,9.99,11,9.66,10,8.35,6,7.8,9,7.52,9,7.48,10,7.74,11,7.59,11,7.54,10,7.17,7,5.71,21,5.26,19,5.6,15,5.33,12,6.26,12,6.72,12
Tata Ultra Short Term Fund - Dir - Growth,13.81,03-Jul-2024,171.3,May 2024,2456.6201, May 2024 ,11.64,1,10.1,2,8.47,3,7.94,3,7.55,7,7.49,9,7.81,6,7.67,7,7.63,7,7.2,6,6.11,7,5.59,7,5.93,9,--,--,--,--,6.1,17
UTI Ultra Short Duration Fund - Dir - Growth,4218.75,03-Jul-2024,173,May 2024,2514.6212, May 2024 ,8.82,21,9.67,9,8.18,13,7.67,16,7.43,16,7.48,11,7.76,9,7.6,8,7.54,8,7.11,12,6.95,2,6.32,2,6.47,3,6.2,8,7.04,6,7.44,4
WhiteOak Capital Ultra Short Duration Fund - Dir - Growth,1312.14,03-Jul-2024,149.65,May 2024,291.5721, May 2024 ,7.53,22,9.56,15,8.09,18,7.47,19,7.34,18,7.27,19,7.44,20,7.32,21,7.26,20,6.85,20,5.91,16,5.52,9,5.47,16,--,--,--,--,5.49,22
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,6.07,--,6.67,--,6.44,--,6.56,--,6.43,--,6.34,--,6.53,--,6.52,--,6.7,--,6.19,--,5.19,--,4.69,--,4.86,--,3.15,--,4.3,--,4.65,--
Maximum,--,--,--,--,--,--,11.64,--,10.34,--,8.83,--,8.12,--,7.86,--,7.73,--,8.02,--,7.83,--,7.78,--,7.41,--,7.34,--,7.08,--,6.73,--,7.27,--,8.17,--,8.03,--
Average,--,--,--,--,--,--,9.62,--,9.46,--,8.09,--,7.64,--,7.41,--,7.37,--,7.63,--,7.49,--,7.43,--,7.03,--,6.01,--,5.55,--,5.91,--,6.1,--,6.87,--,6.6,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
