Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Invesco India Liquid Fund - Dir - Growth,3377.41,03-Jul-2024,48,May 2024,11330.6944, May 2024 ,7.54,16,8.63,16,7.53,23,7.26,23,7.19,19,7.18,21,7.45,22,7.41,23,7.35,23,6.92,22,5.82,24,5.17,24,5.21,24,5.79,20,6.46,16,6.83,17
ITI Liquid Fund - Dir - Growth,1281.96,03-Jul-2024,26,May 2024,56.633, May 2024 ,6.4,35,7.37,35,6.99,35,6.96,32,6.94,33,6.92,33,7.04,34,7.06,34,7.03,32,6.64,32,5.59,33,4.95,31,4.84,33,--,--,--,--,4.9,36
JM Liquid Fund - Dir - Growth,67.24,03-Jul-2024,36.72,May 2024,1967.1251, May 2024 ,7.66,9,8.34,28,7.4,29,7.16,29,7.12,29,7.11,29,7.35,29,7.35,28,7.32,27,6.9,26,5.83,21,5.18,19,5.21,23,5.81,18,6.48,11,6.86,10
Kotak Liquid Fund - Dir - Growth,4971.43,03-Jul-2024,51.1,May 2024,31894.3146, May 2024 ,7.54,17,8.71,12,7.64,5,7.29,13,7.18,20,7.19,20,7.46,21,7.42,22,7.35,22,6.92,21,5.82,23,5.18,20,5.23,21,5.78,21,6.43,19,6.8,21
LIC MF Liquid Fund - Dir - GrowthAdjusted NAV (Post merger with IDBI Mutual Fund),4468.67,03-Jul-2024,45,May 2024,12530.2188, May 2024 ,7.12,29,8.59,18,7.55,21,7.27,18,7.2,18,7.23,10,7.5,6,7.45,7,7.38,11,6.93,16,5.84,16,5.21,14,5.31,9,5.87,9,6.5,8,6.85,11
Mahindra Manulife Liquid Fund - Dir - Growth,1602.13,03-Jul-2024,39.15,May 2024,1250.7749, May 2024 ,7.46,20,8.4,25,7.57,17,7.33,3,7.27,3,7.27,3,7.49,8,7.46,4,7.42,2,7,3,5.9,2,5.27,2,5.36,2,5.92,2,--,--,6.07,31
Mirae Asset Liquid Fund - Dir - Growth,2598.7,03-Jul-2024,46.31,May 2024,11570.1144, May 2024 ,7.63,10,8.54,21,7.57,16,7.29,15,7.21,14,7.22,15,7.47,15,7.44,14,7.39,9,6.96,10,5.86,12,5.23,8,5.29,12,5.85,11,6.42,21,6.7,27
Motilal Oswal Liquid Fund - Dir - Growth,13.06,03-Jul-2024,25.55,May 2024,644.8931, May 2024 ,7.55,15,8,31,7.17,32,6.91,35,6.87,35,6.86,35,7.1,33,7.08,33,7.02,33,6.54,34,5.49,35,4.86,34,4.81,34,--,--,--,--,4.94,35
Navi Liquid Fund - Dir - Growth,26.83,03-Jul-2024,25.55,May 2024,84.7106, May 2024 ,7.21,25,6.56,36,6.49,36,6.57,36,6.63,36,6.68,36,6.83,36,6.88,36,6.88,35,6.63,33,5.77,28,5.09,27,5.04,28,5.68,27,6.4,24,6.81,19
Nippon India Liquid Fund - Dir - Growth,6021.47,03-Jul-2024,59,May 2024,33603.8658, May 2024 ,7.36,23,8.73,9,7.63,7,7.33,2,7.24,5,7.23,9,7.51,4,7.45,6,7.39,7,6.96,9,5.86,11,5.21,12,5.31,8,5.88,7,6.52,6,6.89,6
