Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
PGIM India Gilt Fund - Dir - Growth,30.09,03-Jul-2024,7099.25,May 2024,118.1762, May 2024 ,28.04,12,7.84,1,5.52,4,8.15,6,15.63,5,10.94,5,11.81,5,10.3,7,9.08,6,8.11,13,6.26,9,5.88,7,6.72,10,7,10,8.04,14,7.8,13
Quant Gilt Fund - Dir - Growth,11.18,03-Jul-2024,1692,May 2024,92.3513, May 2024 ,12.4,21,4.9,19,5.51,5,6.68,11,8.83,20,7.61,20,8.73,19,7.94,20,7.25,20,--,--,--,--,--,--,--,--,--,--,--,--,7.57,19
SBI Magnum Gilt Fund - Dir - Growth,64.47,03-Jul-2024,5934.9,May 2024,8756.7644, May 2024 ,30.71,5,6,10,3.7,19,6.49,12,13.86,12,10.3,8,10.74,12,9.8,13,8.43,12,8.71,5,6.78,2,6.17,3,7.72,4,7.49,5,9.35,2,9.32,1
Tata Gilt Securities Fund Plan A - Dir - Growth,79.92,03-Jul-2024,2675.45,May 2024,727.5559, May 2024 ,27.97,13,7.17,4,4.75,14,5.28,17,9.72,19,7.86,19,10.41,15,9.34,15,8.14,15,8.3,10,6.27,8,5.22,13,6.36,15,6.31,16,8,15,8.13,12
Union Gilt Fund - Dir - Growth,11.48,03-Jul-2024,5931.25,May 2024,136.2587, May 2024 ,32.13,3,6.91,5,4.16,17,5.42,16,14.9,6,10.37,7,10.62,14,9.81,12,8.31,14,--,--,--,--,--,--,--,--,--,--,--,--,7.53,20
UTI Gilt Fund - Dir - Growth,59.96,03-Jul-2024,4526,May 2024,621.3836, May 2024 ,26.26,17,6.15,9,2.97,21,2.11,21,11.08,17,8.44,17,10.11,17,8.78,18,7.89,18,7.75,17,5.69,16,4.89,18,6.44,14,6.54,13,8.47,10,8.35,9
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,12.4,--,2.98,--,2.97,--,2.11,--,8.46,--,7.4,--,7.28,--,6.88,--,6.31,--,6.24,--,4.96,--,4.21,--,5.23,--,5.08,--,7.28,--,7.11,--
Maximum,--,--,--,--,--,--,34.07,--,7.84,--,5.99,--,12.63,--,20.41,--,12.93,--,15.57,--,12.93,--,10.45,--,9.15,--,6.85,--,6.53,--,7.96,--,7.98,--,9.43,--,9.32,--
Average,--,--,--,--,--,--,27.36,--,5.94,--,4.85,--,6.87,--,13.6,--,9.84,--,11.07,--,9.89,--,8.53,--,8.24,--,6.14,--,5.55,--,6.95,--,6.92,--,8.5,--,8.21,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
